"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.732392123E0,1.590516663E1,-6.235702515E0,-1.153411865E0
9.734864047E0,1.602847290E1,-6.143524170E0,-1.237213135E0
9.737366488E0,1.609851074E1,-6.069305420E0,-1.262344360E0
9.739827816E0,1.625292969E1,-5.948394775E0,-1.383850098E0
9.742330258E0,1.642471313E1,-5.835266113E0,-1.475433350E0
9.744802181E0,1.663301086E1,-5.697601318E0,-1.458068848E0
9.747274105E0,1.656657410E1,-5.494094849E0,-1.529891968E0
9.749746029E0,1.669047546E1,-5.435440063E0,-1.624465942E0
9.752248470E0,1.689158630E1,-5.396530151E0,-1.635848999E0
9.754720394E0,1.702326965E1,-5.360015869E0,-1.704681396E0
9.757222836E0,1.715733337E1,-5.297164917E0,-1.831573486E0
9.759694760E0,1.729740906E1,-5.210983276E0,-1.952468872E0
9.762166683E0,1.744046021E1,-5.168487549E0,-2.045852661E0
9.764669125E0,1.757153320E1,-5.178054810E0,-2.127258301E0
9.767141049E0,1.767388916E1,-5.109817505E0,-2.261322021E0
9.769612972E0,1.785644531E1,-5.066131592E0,-2.371459961E0
9.772115414E0,1.796179199E1,-5.094268799E0,-2.433715820E0
9.774587338E0,1.805456543E1,-5.082290649E0,-2.437896729E0
9.777089779E0,1.821557617E1,-5.134368896E0,-2.498947144E0
9.779561703E0,1.840650940E1,-5.239105225E0,-2.546829224E0
9.782033627E0,1.847773743E1,-5.351638794E0,-2.577957153E0
9.784536068E0,1.853520203E1,-5.387557983E0,-2.586944580E0
9.787007992E0,1.861540222E1,-5.457580566E0,-2.576171875E0
9.789479916E0,1.867526245E1,-5.574890137E0,-2.605499268E0
9.791982357E0,1.874708557E1,-5.604827881E0,-2.606094360E0
9.794454281E0,1.878300476E1,-5.629959106E0,-2.728195190E0
9.796956722E0,1.879318237E1,-5.729324341E0,-2.832351685E0
9.799428646E0,1.881053162E1,-5.706573486E0,-2.901184082E0
9.801900570E0,1.882908630E1,-5.738296509E0,-2.962234497E0
9.804403011E0,1.884585571E1,-5.810729980E0,-2.941879272E0
9.806874935E0,1.892726135E1,-5.855621338E0,-2.977188110E0
9.809346859E0,1.895298767E1,-5.933425903E0,-2.965820312E0
9.811849301E0,1.898112488E1,-6.047744751E0,-2.892791748E0
9.814321224E0,1.902003479E1,-6.158477783E0,-2.858688354E0
9.816823666E0,1.906611633E1,-6.326675415E0,-2.792846680E0
9.819295590E0,1.903797913E1,-6.464935303E0,-2.724014282E0
9.821767513E0,1.899189758E1,-6.566696167E0,-2.678512573E0
9.824269955E0,1.897573853E1,-6.672637939E0,-2.653381348E0
9.826741879E0,1.892546082E1,-6.789947510E0,-2.564788818E0
9.829213802E0,1.890330505E1,-6.848617554E0,-2.509719849E0
9.831716244E0,1.885064697E1,-7.031173706E0,-2.440887451E0
9.834188168E0,1.876924133E1,-7.175415039E0,-2.348709106E0
9.836690609E0,1.875308228E1,-7.320861816E0,-2.263717651E0
9.839162533E0,1.873631287E1,-7.483673096E0,-2.166763306E0
9.841634457E0,1.867407227E1,-7.611160278E0,-2.118865967E0
9.844136898E0,1.862797546E1,-7.876327515E0,-2.072189331E0
9.846608822E0,1.856813049E1,-8.081024170E0,-2.023696899E0
9.849080746E0,1.847714233E1,-8.199539185E0,-1.972229004E0
9.851583187E0,1.838078308E1,-8.360549927E0,-1.971633911E0
9.854055111E0,1.825628662E1,-8.494033813E0,-1.932723999E0
9.856557552E0,1.811921692E1,-8.572433472E0,-1.902801514E0
9.859029476E0,1.799232483E1,-8.710098267E0,-1.810028076E0
9.861501400E0,1.787860107E1,-8.875900269E0,-1.821395874E0
9.864003842E0,1.778642273E1,-9.047088623E0,-1.786682129E0
9.866475765E0,1.767868042E1,-9.194931030E0,-1.734603882E0
9.868947689E0,1.767329407E1,-9.342178345E0,-1.654998779E0
9.871450131E0,1.758291626E1,-9.646835327E0,-1.655593872E0
9.873922054E0,1.766850281E1,-9.601348877E0,-1.699295044E0
9.876424496E0,1.759008789E1,-9.965866089E0,-1.638244629E0
9.878896420E0,1.741950989E1,-1.045668030E1,-1.598129272E0
9.881368343E0,1.757991028E1,-1.058117676E1,-1.474838257E0
9.883870785E0,1.763198853E1,-1.076672363E1,-1.454483032E0
9.886342709E0,1.759907532E1,-1.095587158E1,-1.358718872E0
9.888814633E0,1.762242126E1,-1.114559937E1,-1.282699585E0
9.891317074E0,1.774571228E1,-1.127908325E1,-1.258758545E0
9.893788998E0,1.781394958E1,-1.133595276E1,-1.119293213E0
9.896291439E0,1.788278198E1,-1.151550293E1,-1.055252075E0
9.898763363E0,1.795401001E1,-1.199853516E1,-1.164184570E0
9.901235287E0,1.803959656E1,-1.241093445E1,-1.019927979E0
9.903737728E0,1.818086243E1,-1.266772461E1,-9.570922852E-1
9.906209652E0,1.830894470E1,-1.292210388E1,-9.271545410E-1
9.908681576E0,1.840292358E1,-1.320761108E1,-8.391723633E-1
9.911184017E0,1.853280640E1,-1.352005005E1,-8.481445312E-1
9.913655941E0,1.861480713E1,-1.374391174E1,-7.176666260E-1
9.916158383E0,1.879856873E1,-1.404258728E1,-7.404174805E-1
9.918630306E0,1.902481079E1,-1.440650940E1,-7.487945557E-1
9.921132748E0,1.918942261E1,-1.477282715E1,-6.979217529E-1
9.923604672E0,1.931152344E1,-1.505653381E1,-7.637481689E-1
9.926076595E0,1.931152344E1,-1.525045776E1,-8.014678955E-1
9.928579037E0,1.930912781E1,-1.549047852E1,-8.643188477E-1
9.931050961E0,1.931152344E1,-1.576701355E1,-9.888153076E-1
9.933522885E0,1.931152344E1,-1.597830200E1,-1.121688843E0
9.936025326E0,1.931152344E1,-1.623806763E1,-1.195312500E0
9.938497250E0,1.931152344E1,-1.638890076E1,-1.340164185E0
9.940969174E0,1.931152344E1,-1.654212952E1,-1.434127808E0
9.943471615E0,1.931152344E1,-1.666363525E1,-1.546661377E0
9.945943539E0,1.931152344E1,-1.687911987E1,-1.707077026E0
9.948415463E0,1.931152344E1,-1.708921814E1,-1.866882324E0
9.950917904E0,1.931152344E1,-1.729870605E1,-2.029693604E0
9.953389828E0,1.931152344E1,-1.750161743E1,-2.243972778E0
9.955892269E0,1.931152344E1,-1.778890991E1,-2.398391724E0
9.958364193E0,1.931152344E1,-1.798703003E1,-2.488784790E0
9.960836117E0,1.931152344E1,-1.809896851E1,-2.521102905E0
9.963338558E0,1.931152344E1,-1.831384277E1,-2.588134766E0
9.965810482E0,1.931152344E1,-1.870410156E1,-2.737182617E0
9.968312924E0,1.931152344E1,-1.907460022E1,-2.755737305E0
9.970784847E0,1.931152344E1,-1.947143555E1,-2.788650513E0
9.973256771E0,1.931152344E1,-1.995567322E1,-2.849700928E0
9.975759213E0,1.931152344E1,-2.042193604E1,-2.912551880E0
9.978231136E0,1.931152344E1,-2.079843140E1,-2.915542603E0
9.980703060E0,1.931152344E1,-2.083853149E1,-2.950256348E0
9.983205502E0,1.931152344E1,-2.083494568E1,-2.907165527E0
9.985677426E0,1.931152344E1,-2.083673096E1,-2.812591553E0
9.988179867E0,1.931152344E1,-2.083853149E1,-2.787460327E0
9.990651791E0,1.931152344E1,-2.083853149E1,-2.823959351E0
9.993123715E0,1.931152344E1,-2.083853149E1,-2.739562988E0
9.995626156E0,1.931152344E1,-2.083853149E1,-2.761123657E0
9.998098080E0,1.931152344E1,-2.083853149E1,-2.788055420E0
1.000057000E1,1.931152344E1,-2.083853149E1,-2.798828125E0
1.000307244E1,1.931152344E1,-2.083853149E1,-2.936492920E0
1.000554437E1,1.931152344E1,-2.083853149E1,-3.022689819E0
1.000804681E1,1.931152344E1,-2.083853149E1,-3.210632324E0
1.001051873E1,1.931152344E1,-2.083853149E1,-3.460220337E0
1.001299066E1,1.931152344E1,-2.083853149E1,-3.515884399E0
1.001549310E1,1.931152344E1,-2.083853149E1,-3.627822876E0
1.001796502E1,1.931152344E1,-2.083853149E1,-3.794815063E0
1.002043695E1,1.931152344E1,-2.083853149E1,-3.899566650E0
1.002293939E1,1.931152344E1,-2.083853149E1,-3.976776123E0
1.002541131E1,1.931152344E1,-2.083853149E1,-3.916915894E0
1.002791375E1,1.931152344E1,-2.083853149E1,-3.925903320E0
1.003038568E1,1.931152344E1,-2.083853149E1,-3.919906616E0
1.003285760E1,1.931152344E1,-2.083853149E1,-3.873229980E0
1.003536004E1,1.931152344E1,-2.083853149E1,-3.843292236E0
1.003783197E1,1.931152344E1,-2.083853149E1,-3.715209961E0
1.004030389E1,1.931152344E1,-2.083853149E1,-3.590103149E0
1.004280633E1,1.931152344E1,-2.083853149E1,-3.615249634E0
1.004527826E1,1.931152344E1,-2.083853149E1,-3.509307861E0
1.004778070E1,1.931152344E1,-2.083853149E1,-3.368041992E0
1.005025262E1,1.931152344E1,-2.083853149E1,-3.300415039E0
1.005272454E1,1.931152344E1,-2.083853149E1,-3.142395020E0
1.005522699E1,1.931152344E1,-2.083853149E1,-3.016098022E0
1.005769891E1,1.931152344E1,-2.083853149E1,-2.990966797E0
1.006017083E1,1.931152344E1,-2.083853149E1,-2.939483643E0
1.006267328E1,1.931152344E1,-2.083853149E1,-2.920333862E0
1.006514520E1,1.931152344E1,-2.083853149E1,-2.922729492E0
1.006764764E1,1.931152344E1,-2.083853149E1,-2.862869263E0
1.007011956E1,1.931152344E1,-2.083853149E1,-2.829345703E0
1.007259149E1,1.931152344E1,-2.083853149E1,-2.828155518E0
1.007509393E1,1.931152344E1,-2.083853149E1,-2.807205200E0
1.007756585E1,1.931152344E1,-2.083853149E1,-2.765304565E0
1.008003778E1,1.931152344E1,-2.083853149E1,-2.824569702E0
1.008254022E1,1.931152344E1,-2.083853149E1,-2.820968628E0
1.008501214E1,1.931152344E1,-2.083853149E1,-2.732986450E0
1.008751458E1,1.931152344E1,-2.083853149E1,-2.544448853E0
1.008998651E1,1.931152344E1,-2.083853149E1,-2.333160400E0
1.009245843E1,1.931152344E1,-2.083853149E1,-1.898010254E0
1.009496087E1,1.931152344E1,-2.083853149E1,-1.365295410E0
1.009743280E1,1.931152344E1,-2.083853149E1,-9.834289551E-1
1.009990472E1,1.931152344E1,-2.083853149E1,-5.195465088E-1
1.010240716E1,1.931152344E1,-2.083853149E1,-3.710937500E-2
1.010487909E1,1.931152344E1,-2.083853149E1,4.255676270E-1
1.010735101E1,1.931152344E1,-2.083853149E1,1.032501221E0
1.010985345E1,1.931152344E1,-2.083853149E1,1.686111450E0
1.011232538E1,1.931152344E1,-2.083853149E1,2.410354614E0
1.011482782E1,1.931152344E1,-2.083853149E1,3.111862183E0
1.011729974E1,1.931152344E1,-2.083853149E1,3.755905151E0
1.011977166E1,1.931152344E1,-2.083853149E1,4.302368164E0
1.012227410E1,1.931152344E1,-2.083853149E1,4.683059692E0
1.012474603E1,1.931152344E1,-2.083853149E1,5.012847900E0
1.012724847E1,1.931152344E1,-2.083853149E1,5.339660645E0
1.012972039E1,1.931152344E1,-2.083853149E1,5.597640991E0
1.013219232E1,1.931152344E1,-2.083853149E1,5.774810791E0
1.013469476E1,1.931152344E1,-2.083853149E1,6.136337280E0
1.013716668E1,1.931152344E1,-2.083853149E1,6.452362061E0
1.013963861E1,1.931152344E1,-2.083853149E1,6.911453247E0
1.014214105E1,1.931152344E1,-2.083853149E1,7.262207031E0
1.014461297E1,1.931152344E1,-2.083853149E1,7.424407959E0
1.014708490E1,1.931152344E1,-2.083853149E1,7.605773926E0
1.014958734E1,1.931152344E1,-2.083853149E1,7.621932983E0
1.015205926E1,1.931152344E1,-2.083853149E1,7.603378296E0
1.015456170E1,1.931152344E1,-2.083853149E1,7.657257080E0
1.015703363E1,1.931152344E1,-2.083853149E1,7.612960815E0
1.015950555E1,1.931152344E1,-2.083853149E1,7.568069458E0
1.016200799E1,1.931152344E1,-2.083853149E1,7.612365723E0
1.016447992E1,1.931152344E1,-2.083853149E1,7.674606323E0
1.016695184E1,1.931152344E1,-2.083853149E1,7.817657471E0
1.016945428E1,1.931152344E1,-2.083853149E1,8.080429077E0
1.017192620E1,1.931152344E1,-2.083853149E1,8.543106079E0
1.017442865E1,1.931152344E1,-2.083853149E1,8.950714111E0
1.017690057E1,1.931152344E1,-2.083853149E1,9.256576538E0
1.017937249E1,1.931152344E1,-2.083853149E1,9.570220947E0
1.018187494E1,1.931152344E1,-2.083853149E1,9.767745972E0
1.018434686E1,1.931152344E1,-2.083853149E1,9.930541992E0
1.018684930E1,1.931152344E1,-2.083853149E1,1.015141296E1
1.018932122E1,1.931152344E1,-2.083853149E1,1.041777039E1
1.019179315E1,1.931152344E1,-2.083853149E1,1.068412781E1
1.019429559E1,1.931152344E1,-2.083853149E1,1.101811218E1
1.019676751E1,1.931152344E1,-2.083853149E1,1.141136169E1
1.019923944E1,1.931152344E1,-2.083853149E1,1.175253296E1
1.020174188E1,1.931152344E1,-2.083853149E1,1.211764526E1
1.020421380E1,1.931152344E1,-2.083853149E1,1.238220215E1
1.020668573E1,1.931152344E1,-2.083853149E1,1.257913208E1
1.020918817E1,1.931152344E1,-2.083853149E1,1.278263855E1
1.021166009E1,1.931152344E1,-2.083853149E1,1.295143127E1
1.021416253E1,1.931152344E1,-2.083853149E1,1.310705566E1
1.021663446E1,1.931152344E1,-2.083853149E1,1.323034668E1
1.021910638E1,1.881771851E1,-2.083853149E1,1.328662109E1
1.022160882E1,1.763198853E1,-2.083853149E1,1.337759399E1
1.022408075E1,1.648875427E1,-2.083853149E1,1.349191284E1
1.022655267E1,1.558494568E1,-2.083853149E1,1.353501892E1
1.022905511E1,1.464163208E1,-2.083853149E1,1.350628662E1
1.023152704E1,1.367018127E1,-2.083853149E1,1.359127808E1
1.023402948E1,1.264128113E1,-2.083853149E1,1.368165588E1
1.023650140E1,1.150762939E1,-2.083853149E1,1.380854797E1
1.023900384E1,1.035960388E1,-2.083853149E1,1.388276672E1
1.024147576E1,9.336685181E0,-2.083853149E1,1.403959656E1
1.024394769E1,8.199432373E0,-2.083853149E1,1.416409302E1
1.024645013E1,7.142395020E0,-2.083853149E1,1.420419312E1
1.024892205E1,6.033279419E0,-2.083853149E1,1.427423096E1
1.025139398E1,4.891845703E0,-2.083853149E1,1.422813416E1
1.025389642E1,3.847976685E0,-2.083853149E1,1.417906189E1
1.025636834E1,2.748443604E0,-2.083853149E1,1.404737854E1
1.025884027E1,1.695587158E0,-2.083853149E1,1.383549500E1
1.026134271E1,7.073822021E-1,-2.083853149E1,1.366789246E1
1.026381463E1,-2.221679688E-1,-2.083853149E1,1.343685913E1
1.026628656E1,-1.042190552E0,-2.083853149E1,1.313159180E1
1.026878900E1,-1.858612061E0,-2.083853149E1,1.277186584E1
1.027126092E1,-2.532577515E0,-2.083853149E1,1.245223999E1
1.027376336E1,-3.079650879E0,-2.083853149E1,1.209849548E1
1.027623529E1,-3.539932251E0,-2.083853149E1,1.176570129E1
1.027870721E1,-3.999618530E0,-2.083853149E1,1.149156189E1
1.028120965E1,-4.342590332E0,-2.083853149E1,1.136048889E1
1.028368158E1,-4.714294434E0,-2.083853149E1,1.114859009E1
1.028618402E1,-5.006988525E0,-2.083853149E1,1.098280334E1
1.028865594E1,-5.326614380E0,-2.083853149E1,1.086967468E1
1.029112786E1,-5.582794189E0,-2.083853149E1,1.085351562E1
1.029363031E1,-5.871887207E0,-2.083853149E1,1.076551819E1
1.029610223E1,-6.158599854E0,-2.083853149E1,1.073379517E1
1.029857415E1,-6.368682861E0,-2.083853149E1,1.072361755E1
1.030107660E1,-6.499160767E0,-2.083853149E1,1.075534058E1
1.030354852E1,-6.615890503E0,-2.083853149E1,1.087207031E1
1.030605096E1,-6.636230469E0,-2.083853149E1,1.097801208E1
1.030852288E1,-6.641616821E0,-2.083853149E1,1.113722229E1
1.031099481E1,-6.673950195E0,-2.083853149E1,1.132456970E1
1.031349725E1,-6.688903809E0,-2.083853149E1,1.143710327E1
1.031596917E1,-6.707458496E0,-2.083853149E1,1.161546326E1
1.031847162E1,-6.649398804E0,-2.083853149E1,1.173995972E1
1.032094354E1,-6.624267578E0,-2.083853149E1,1.183752441E1
1.032341546E1,-6.600326538E0,-2.083853149E1,1.186746216E1
1.032591790E1,-6.615280151E0,-2.083853149E1,1.188780212E1
1.032838983E1,-6.569198608E0,-2.083853149E1,1.191235352E1
1.033086175E1,-6.576980591E0,-2.083853149E1,1.189678955E1
1.033336419E1,-6.591949463E0,-2.083853149E1,1.189079285E1
1.033583612E1,-6.605712891E0,-2.083853149E1,1.189019775E1
1.033830804E1,-6.594940186E0,-2.083853149E1,1.177467346E1
1.034081048E1,-6.582962036E0,-2.083853149E1,1.166035461E1
1.034328241E1,-6.582366943E0,-2.082716370E1,1.164239502E1
1.034575433E1,-6.593734741E0,-2.050274658E1,1.160350037E1
1.034825677E1,-6.636230469E0,-1.999397278E1,1.151550293E1
1.035072870E1,-6.663177490E0,-1.959834290E1,1.144308472E1
1.035323114E1,-6.759536743E0,-1.915840149E1,1.146942139E1
1.035570306E1,-6.893020630E0,-1.864424133E1,1.138023376E1
1.035817498E1,-6.924743652E0,-1.818395996E1,1.132337952E1
1.036067743E1,-7.000747681E0,-1.777395630E1,1.121264648E1
1.036314935E1,-7.077972412E0,-1.738549805E1,1.106419373E1
1.036565179E1,-7.167144775E0,-1.696531677E1,1.096603394E1
1.036812372E1,-7.170745850E0,-1.642481995E1,1.090438843E1
1.037059564E1,-7.250946045E0,-1.608723450E1,1.084213257E1
1.037309808E1,-7.307205200E0,-1.570176697E1,1.072662354E1
1.037557000E1,-7.332946777E0,-1.525405884E1,1.066856384E1
1.037804193E1,-7.324569702E0,-1.486619568E1,1.061947632E1
1.038054437E1,-7.320373535E0,-1.454177856E1,1.064820862E1
1.038301629E1,-7.343719482E0,-1.415332031E1,1.064282227E1
1.038551873E1,-7.346115112E0,-1.381095886E1,1.060032654E1
1.038799066E1,-7.300628662E0,-1.345182800E1,1.061408997E1
1.039046258E1,-7.285064697E0,-1.314356995E1,1.064521790E1
1.039296502E1,-7.281478882E0,-1.283891296E1,1.067753601E1
1.039543695E1,-7.321578979E0,-1.256416321E1,1.067274475E1
1.039790887E1,-7.289260864E0,-1.229302979E1,1.069189453E1
1.040041131E1,-7.330551147E0,-1.195065308E1,1.069789124E1
1.040288324E1,-7.326370239E0,-1.162265015E1,1.059074402E1
1.040538568E1,-7.338928223E0,-1.134013367E1,1.055183411E1
1.040785760E1,-7.361083984E0,-1.098638916E1,1.051951599E1
1.041032952E1,-7.407760620E0,-1.063323975E1,1.046743774E1
1.041283197E1,-7.425720215E0,-1.036151123E1,1.046923828E1
1.041530389E1,-7.433502197E0,-1.007778931E1,1.042195129E1
1.041777581E1,-7.393402100E0,-9.829986572E0,1.038244629E1
1.042027826E1,-7.455657959E0,-9.570816040E0,1.033337402E1
1.042275018E1,-7.440689087E0,-9.318832397E0,1.022143555E1
1.042525262E1,-7.439483643E0,-9.129684448E0,1.016577148E1
1.042772454E1,-7.372451782E0,-8.866333008E0,1.008198547E1
1.043019647E1,-7.294647217E0,-8.644866943E0,1.001792908E1
1.043269891E1,-7.269500732E0,-8.479064941E0,9.956878662E0
1.043517083E1,-7.177917480E0,-8.328231812E0,9.907806396E0
1.043764276E1,-7.079162598E0,-8.116348267E0,9.968856812E0
1.044014520E1,-6.971420288E0,-7.993041992E0,9.903015137E0
1.044261712E1,-6.893020630E0,-7.961318970E0,9.874877930E0
1.044511956E1,-6.863677979E0,-7.867950439E0,9.841964722E0
1.044759149E1,-6.751159668E0,-7.734466553E0,9.757568359E0
1.045006341E1,-6.641616821E0,-7.641693115E0,9.746795654E0
1.045256585E1,-6.520721436E0,-7.541137695E0,9.736022949E0
1.045503778E1,-6.457870483E0,-7.420227051E0,9.744995117E0
1.045750970E1,-6.323791504E0,-7.297531128E0,9.710876465E0
1.046001214E1,-6.175354004E0,-7.164642334E0,9.713272095E0
1.046248407E1,-6.070007324E0,-7.028778076E0,9.671371460E0
1.046498651E1,-5.926956177E0,-6.918640137E0,9.680358887E0
1.046745843E1,-5.813232422E0,-6.851013184E0,9.718658447E0
1.046993036E1,-5.692916870E0,-6.794738770E0,9.698303223E0
1.047243280E1,-5.593566895E0,-6.754638672E0,9.724639893E0
1.047490472E1,-5.542083740E0,-6.715728760E0,9.722854614E0
1.047737664E1,-5.421783447E0,-6.692398071E0,9.674362183E0
1.047987909E1,-5.334991455E0,-6.545150757E0,9.678558350E0
1.048235101E1,-5.376281738E0,-6.493072510E0,9.595352173E0
1.048485345E1,-5.404418945E0,-6.478103638E0,9.538497925E0
1.048732538E1,-5.380477905E0,-6.311111450E0,9.441528320E0
1.048979730E1,-5.390655518E0,-6.171646118E0,9.372695923E0
1.049229974E1,-5.419387817E0,-6.047149658E0,9.268554688E0
1.049477166E1,-5.497192383E0,-5.937622070E0,9.170379639E0
1.049724359E1,-5.584579468E0,-5.785583496E0,9.057861328E0
1.049974603E1,-5.684539795E0,-5.749069214E0,9.002792358E0
1.050221795E1,-5.739013672E0,-5.766433716E0,8.890258789E0
1.050472039E1,-5.695907593E0,-5.487503052E0,8.794494629E0
1.050719232E1,-5.895828247E0,-5.325302124E0,8.702316284E0
1.050966424E1,-5.879669189E0,-5.297164917E0,8.583801270E0
1.051216668E1,-5.877273560E0,-5.158905029E0,8.535324097E0
1.051463861E1,-5.958084106E0,-5.041595459E0,8.461700439E0
1.051711053E1,-5.882064819E0,-4.945220947E0,8.380294800E0
1.051961297E1,-5.940124512E0,-4.838088989E0,8.347976685E0
1.052208490E1,-5.947906494E0,-4.790191650E0,8.386886597E0
1.052458734E1,-5.938919067E0,-4.678268433E0,8.377899170E0
1.052705926E1,-5.937133789E0,-4.675872803E0,8.349777222E0
1.052953119E1,-5.885650635E0,-4.616012573E0,8.321044922E0
1.053203363E1,-5.868301392E0,-4.559158325E0,8.321044922E0
1.053450555E1,-5.840759277E0,-4.526840210E0,8.303085327E0
1.053697747E1,-5.841964722E0,-4.499908447E0,8.259399414E0
1.053947992E1,-5.779708862E0,-4.446624756E0,8.219894409E0
1.054195184E1,-5.728240967E0,-4.311950684E0,8.236053467E0
1.054445428E1,-5.720458984E0,-4.313751221E0,8.222290039E0
1.054692620E1,-5.700698853E0,-4.235946655E0,8.209121704E0
1.054939813E1,-5.680953979E0,-4.176086426E0,8.160034180E0
1.055190057E1,-5.695907593E0,-4.131195068E0,8.072052002E0
1.055437249E1,-5.683944702E0,-4.038421631E0,8.024765015E0
1.055684442E1,-5.698898315E0,-3.996520996E0,7.959518433E0
1.055934686E1,-5.698303223E0,-3.980361938E0,7.905044556E0
1.056181878E1,-5.710281372E0,-3.888778687E0,7.855377197E0
1.056432122E1,-5.687530518E0,-3.770263672E0,7.795516968E0
1.056679315E1,-5.700103760E0,-3.691864014E0,7.724288940E0
1.056926507E1,-5.714462280E0,-3.632598877E0,7.715316772E0
1.057176751E1,-5.689926147E0,-3.592498779E0,7.656646729E0
1.057423944E1,-5.730621338E0,-3.581726074E0,7.617141724E0
1.057671136E1,-5.706680298E0,-3.503906250E0,7.563873291E0
1.057921380E1,-5.786300659E0,-3.373428345E0,7.544723511E0
1.058168573E1,-5.765945435E0,-3.359069824E0,7.535751343E0
1.058418817E1,-5.804855347E0,-3.274673462E0,7.503417969E0
1.058666009E1,-5.850341797E0,-3.273468018E0,7.507614136E0
1.058913202E1,-5.890441895E0,-3.139389038E0,7.563278198E0
1.059163446E1,-5.791687012E0,-3.041839600E0,7.621337891E0
1.059410638E1,-5.814422607E0,-2.990951538E0,7.657257080E0
1.059660882E1,-5.842559814E0,-2.952651978E0,7.772766113E0
1.059908075E1,-5.837768555E0,-2.892196655E0,7.912231445E0
1.060155267E1,-5.825195312E0,-2.955642700E0,8.046905518E0
1.060405511E1,-5.813232422E0,-2.968811035E0,8.149261475E0
1.060652704E1,-5.838363647E0,-2.905364990E0,8.241439819E0
1.060899896E1,-5.866500854E0,-2.767700195E0,8.298294067E0
1.061150140E1,-5.889251709E0,-2.825759888E0,8.271957397E0
1.061397332E1,-5.800064087E0,-3.007720947E0,8.358154297E0
1.061644525E1,-5.873077393E0,-3.053207397E0,8.476074219E0
1.061894769E1,-5.859313965E0,-3.101089478E0,8.658630371E0
1.062141961E1,-5.859909058E0,-3.114257812E0,8.845367432E0
1.062392205E1,-5.835372925E0,-3.147171021E0,8.912414551E0
1.062639398E1,-5.872482300E0,-3.072952271E0,8.960891724E0
1.062886590E1,-5.842559814E0,-2.995742798E0,8.968673706E0
1.063136834E1,-5.836578369E0,-2.837127686E0,9.038711548E0
1.063384027E1,-5.872482300E0,-2.765899658E0,9.077011108E0
1.063631219E1,-5.892837524E0,-2.731185913E0,9.062652588E0
