"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.179119083E1,5.236618042E0,-1.397615051E1,4.676467896E0
1.179366276E1,5.163589478E0,-1.381753540E1,4.581298828E0
1.179616520E1,5.097152710E0,-1.363856506E1,4.554367065E0
1.179863712E1,5.115707397E0,-1.341232300E1,4.502883911E0
1.180110905E1,5.049865723E0,-1.322915649E1,4.452606201E0
1.180361149E1,4.975036621E0,-1.298495483E1,4.443634033E0
1.180608341E1,4.906204224E0,-1.277845764E1,4.344879150E0
1.180858585E1,4.868499756E0,-1.264677429E1,4.249099731E0
1.181105778E1,4.816421509E0,-1.248875427E1,4.145553589E0
1.181352970E1,4.781112671E0,-1.232534790E1,4.086898804E0
1.181603214E1,4.714675903E0,-1.219247437E1,4.094680786E0
1.181850406E1,4.591964722E0,-1.205360413E1,4.043807983E0
1.182097599E1,4.547683716E0,-1.184291077E1,3.910324097E0
1.182347843E1,4.477645874E0,-1.169029236E1,3.900741577E0
1.182595035E1,4.371109009E0,-1.154005432E1,3.817550659E0
1.182845280E1,4.322616577E0,-1.136946106E1,3.812759399E0
1.183092472E1,4.209503174E0,-1.124377441E1,3.819351196E0
1.183339664E1,4.087997437E0,-1.104444885E1,3.805572510E0
1.183589909E1,3.998214722E0,-1.094389343E1,3.804382324E0
1.183837101E1,3.954513550E0,-1.084931946E1,3.824127197E0
1.184084293E1,3.886276245E0,-1.078408813E1,3.887573242E0
1.184334537E1,3.801284790E0,-1.061230469E1,3.985748291E0
1.184581730E1,3.704925537E0,-1.044590759E1,4.017471313E0
1.184831974E1,3.585815430E0,-1.036868286E1,4.167098999E0
1.185079166E1,3.514587402E0,-1.037406921E1,4.397552490E0
1.185326359E1,3.417617798E0,-1.034056091E1,4.420288086E0
1.185576603E1,3.331420898E0,-1.032260132E1,4.542388916E0
1.185823795E1,3.253616333E0,-1.032260132E1,4.673477173E0
1.186070988E1,3.181182861E0,-1.034953308E1,4.811141968E0
1.186321232E1,3.144073486E0,-1.033038330E1,4.965576172E0
1.186568424E1,3.074050903E0,-1.029806519E1,5.106231689E0
1.186818668E1,3.068664551E0,-1.026634216E1,5.204391479E0
1.187065861E1,2.966903687E0,-1.027351379E1,5.304946899E0
1.187313053E1,2.942962646E0,-1.029087830E1,5.407302856E0
1.187563297E1,2.925003052E0,-1.026454163E1,5.552749634E0
1.187810490E1,2.840011597E0,-1.025077820E1,5.604827881E0
1.188060734E1,2.831634521E0,-1.025495911E1,5.673660278E0
1.188307926E1,2.778961182E0,-1.026812744E1,5.789779663E0
1.188555118E1,2.758010864E0,-1.033277893E1,5.799942017E0
1.188805363E1,2.761611938E0,-1.037287903E1,5.792770386E0
1.189052555E1,2.690383911E0,-1.041896057E1,5.820297241E0
1.189299747E1,2.529968262E0,-1.040101624E1,5.832870483E0
1.189549992E1,2.559890747E0,-1.039143372E1,5.945999146E0
1.189797184E1,2.444976807E0,-1.035192871E1,6.062713623E0
1.190047428E1,2.222915649E0,-1.040939331E1,5.996276855E0
1.190294620E1,2.197174072E0,-1.048600769E1,6.127349854E0
1.190541813E1,2.021789551E0,-1.042973328E1,6.188415527E0
1.190792057E1,1.866775513E0,-1.054345703E1,6.196182251E0
1.191039249E1,1.757232666E0,-1.064042664E1,6.256637573E0
1.191286442E1,1.662063599E0,-1.072541809E1,6.251251221E0
1.191536686E1,1.550735474E0,-1.083975220E1,6.321289062E0
1.191783878E1,1.457962036E0,-1.092353821E1,6.397308350E0
1.192034122E1,1.355010986E0,-1.092654419E1,6.354812622E0
1.192281315E1,1.181427002E0,-1.098458862E1,6.374557495E0
1.192528507E1,1.037780762E0,-1.103906250E1,6.354202271E0
1.192778751E1,1.008453369E0,-1.108215332E1,6.388916016E0
1.193025944E1,9.055023193E-1,-1.116476440E1,6.440994263E0
1.193273136E1,8.246917725E-1,-1.118811035E1,6.342239380E0
1.193523380E1,7.121734619E-1,-1.111567688E1,6.207565308E0
1.193770572E1,5.804901123E-1,-1.128088379E1,6.151290894E0
1.194020817E1,5.332031250E-1,-1.131977844E1,5.978317261E0
1.194268009E1,5.870666504E-1,-1.123718262E1,5.753860474E0
1.194515201E1,5.385894775E-1,-1.117553711E1,5.495880127E0
1.194765446E1,5.409851074E-1,-1.111209106E1,5.257064819E0
1.195012638E1,5.595397949E-1,-1.100254822E1,5.050567627E0
1.195262882E1,5.290069580E-1,-1.086488342E1,4.790191650E0
1.195510075E1,5.086669922E-1,-1.077450562E1,4.548385620E0
1.195757267E1,4.577789307E-1,-1.069848633E1,4.366424561E0
1.196007511E1,4.398345947E-1,-1.060511780E1,4.138977051E0
1.196254703E1,3.913421631E-1,-1.049139404E1,3.903137207E0
1.196501896E1,3.009643555E-1,-1.043812561E1,3.684066772E0
1.196752140E1,2.387084961E-1,-1.039143372E1,3.515289307E0
1.196999332E1,1.698760986E-1,-1.029327393E1,3.398559570E0
1.197246525E1,2.442932129E-2,-1.024179077E1,3.299804688E0
1.197496769E1,-8.689880371E-2,-1.020767212E1,3.258499146E0
1.197743961E1,-2.197723389E-1,-1.017774963E1,3.196853638E0
1.197994205E1,-3.580474854E-1,-1.017056274E1,3.193267822E0
1.198241398E1,-5.016937256E-1,-1.015560913E1,3.308776855E0
1.198488590E1,-6.429443359E-1,-1.020947266E1,3.345291138E0
1.198738834E1,-7.375183105E-1,-1.023161316E1,3.449447632E0
1.198986027E1,-8.446655273E-1,-1.031781006E1,3.536834717E0
1.199233219E1,-9.039154053E-1,-1.046624756E1,3.663116455E0
1.199483463E1,-9.482116699E-1,-1.064042664E1,3.849868774E0
1.199730656E1,-9.655761719E-1,-1.081999207E1,3.993530273E0
1.199980900E1,-9.105072021E-1,-1.096185303E1,4.107849121E0
1.200228092E1,-9.063110352E-1,-1.107078552E1,4.237731934E0
1.200475284E1,-8.105468750E-1,-1.120605469E1,4.372406006E0
1.200725529E1,-8.009643555E-1,-1.130601501E1,4.484939575E0
1.200972721E1,-7.782287598E-1,-1.134910583E1,4.545379639E0
1.201219913E1,-7.770233154E-1,-1.141076660E1,4.654327393E0
1.201470158E1,-7.764282227E-1,-1.147720337E1,4.707000732E0
1.201717350E1,-7.566680908E-1,-1.163581848E1,4.757873535E0
1.201967594E1,-6.567230225E-1,-1.186087036E1,4.863220215E0
1.202214786E1,-6.854400635E-1,-1.198716736E1,4.965576172E0
1.202461979E1,-7.087860107E-1,-1.207934570E1,5.114608765E0
1.202712223E1,-7.033996582E-1,-1.230679321E1,5.206787109E0
1.202959415E1,-7.273406982E-1,-1.253544617E1,5.234924316E0
1.203206608E1,-6.998138428E-1,-1.275331116E1,5.216369629E0
1.203456852E1,-7.584686279E-1,-1.278623962E1,5.206787109E0
1.203704044E1,-9.176788330E-1,-1.279879761E1,5.094863892E0
1.203954288E1,-9.853210449E-1,-1.290055847E1,4.947021484E0
1.204201481E1,-1.122985840E0,-1.293646240E1,4.841674805E0
1.204448673E1,-1.277420044E0,-1.295622253E1,4.780014038E0
1.204698917E1,-1.467758179E0,-1.299990845E1,4.685455322E0
1.204946110E1,-1.668869019E0,-1.299034119E1,4.538803101E0
1.205193302E1,-1.881347656E0,-1.305018616E1,4.420883179E0
1.205443546E1,-2.119567871E0,-1.313159180E1,4.446624756E0
1.205690738E1,-2.341629028E0,-1.325070190E1,4.433456421E0
1.205940983E1,-2.590637207E0,-1.337220764E1,4.374801636E0
1.206188175E1,-2.785156250E0,-1.350030518E1,4.457397461E0
1.206435367E1,-3.004837036E0,-1.373254395E1,4.435852051E0
1.206685612E1,-3.179611206E0,-1.392945862E1,4.400543213E0
1.206932804E1,-3.337631226E0,-1.412757874E1,4.467575073E0
1.207183048E1,-3.526168823E0,-1.430654907E1,4.487930298E0
1.207430241E1,-3.711715698E0,-1.450706482E1,4.573516846E0
1.207677433E1,-3.864944458E0,-1.471775818E1,4.759063721E0
1.207927677E1,-4.094192505E0,-1.496255493E1,4.934448242E0
1.208174869E1,-4.335403442E0,-1.525285339E1,5.110412598E0
1.208422062E1,-4.534133911E0,-1.548988342E1,5.449798584E0
1.208672306E1,-4.528137207E0,-1.568022156E1,5.729324341E0
1.208919498E1,-4.654434204E0,-1.610160828E1,5.975326538E0
1.209169742E1,-5.038711548E0,-1.644038391E1,6.282974243E0
1.209416935E1,-5.368499756E0,-1.677796936E1,6.561904907E0
1.209664127E1,-5.595352173E0,-1.709878540E1,6.731292725E0
1.209914371E1,-5.787490845E0,-1.737591553E1,6.877334595E0
1.210161564E1,-5.947311401E0,-1.755308533E1,6.992263794E0
1.210408756E1,-6.204086304E0,-1.769136047E1,7.088623047E0
1.210659000E1,-6.459655762E0,-1.777035522E1,7.104187012E0
1.210906193E1,-6.753555298E0,-1.790922546E1,7.097000122E0
1.211153385E1,-7.103698730E0,-1.804150391E1,7.053314209E0
1.211403629E1,-7.453857422E0,-1.807920837E1,7.029373169E0
1.211650822E1,-7.761505127E0,-1.807322693E1,6.964126587E0
1.211901066E1,-8.070968628E0,-1.812649536E1,6.930007935E0
1.212148258E1,-8.418716431E0,-1.817976379E1,6.941390991E0
1.212395450E1,-8.704223633E0,-1.831324768E1,6.810302734E0
1.212645695E1,-8.974166870E0,-1.834677124E1,6.863571167E0
1.212892887E1,-9.220184326E0,-1.837071228E1,6.739669800E0
1.213140079E1,-9.472167969E0,-1.836293030E1,6.659469604E0
1.213390324E1,-9.718170166E0,-1.836293030E1,6.616973877E0
1.213637516E1,-9.958786011E0,-1.835694885E1,6.560699463E0
1.213887760E1,-1.020120239E1,-1.831744385E1,6.613983154E0
1.214134952E1,-1.044660950E1,-1.828691101E1,6.710937500E0
1.214382145E1,-1.068722534E1,-1.832641602E1,6.756439209E0
1.214632389E1,-1.082308960E1,-1.840661621E1,6.932998657E0
1.214879581E1,-1.103857422E1,-1.849101257E1,7.141891479E0
1.215129826E1,-1.122471619E1,-1.861730957E1,7.357971191E0
1.215377018E1,-1.133067322E1,-1.878610229E1,7.608169556E0
1.215624210E1,-1.142523193E1,-1.894711304E1,7.921218872E0
1.215874454E1,-1.146952820E1,-1.909854126E1,8.112747192E0
1.216121647E1,-1.145217896E1,-1.922842407E1,8.292907715E0
1.216368839E1,-1.135879517E1,-1.933616638E1,8.451522827E0
1.216619083E1,-1.122293091E1,-1.944869995E1,8.580215454E0
1.216866276E1,-1.113972473E1,-1.954028320E1,8.661026001E0
1.217113468E1,-1.107987976E1,-1.965878296E1,8.670593262E0
1.217363712E1,-1.113075256E1,-1.980363464E1,8.735839844E0
1.217610905E1,-1.133305359E1,-1.999636841E1,8.810653687E0
1.217861149E1,-1.160002136E1,-2.015258789E1,8.892654419E0
1.218108341E1,-1.191485596E1,-2.035789490E1,8.969879150E0
1.218355534E1,-1.221173096E1,-2.056439209E1,9.079406738E0
1.218605778E1,-1.250561523E1,-2.076850891E1,9.176376343E0
1.218852970E1,-1.276718140E1,-2.083853149E1,9.237426758E0
1.219103214E1,-1.302037048E1,-2.083793640E1,9.263168335E0
1.219350406E1,-1.335017395E1,-2.083673096E1,9.188339233E0
1.219597599E1,-1.324304199E1,-2.083853149E1,9.100357056E0
1.219847843E1,-1.329631042E1,-2.083853149E1,8.949523926E0
1.220095035E1,-1.359498596E1,-2.083853149E1,8.860931396E0
1.220342228E1,-1.392778015E1,-2.083853149E1,8.772354126E0
1.220592472E1,-1.414685059E1,-2.083853149E1,8.705917358E0
1.220839664E1,-1.439045715E1,-2.083853149E1,8.593383789E0
1.221089909E1,-1.476873779E1,-2.083853149E1,8.593383789E0
1.221337101E1,-1.515061951E1,-2.083853149E1,8.621520996E0
1.221584293E1,-1.551992798E1,-2.083853149E1,8.601760864E0
1.221834537E1,-1.597361755E1,-2.083853149E1,8.745422363E0
1.222081730E1,-1.640219116E1,-2.083853149E1,8.892654419E0
1.222328922E1,-1.684631348E1,-2.083853149E1,9.047088623E0
1.222579166E1,-1.728144836E1,-2.083853149E1,9.234436035E0
1.222826359E1,-1.761962891E1,-2.083853149E1,9.328994751E0
1.223076603E1,-1.792430115E1,-2.083853149E1,9.436737061E0
1.223323795E1,-1.814576721E1,-2.083853149E1,9.609725952E0
1.223570988E1,-1.831335449E1,-2.083853149E1,9.658203125E0
1.223821232E1,-1.835644531E1,-2.083853149E1,9.775527954E0
1.224068424E1,-1.838159180E1,-2.083853149E1,9.875473022E0
1.224315616E1,-1.824632263E1,-2.083853149E1,9.862304688E0
1.224565861E1,-1.806794739E1,-2.083853149E1,9.901214600E0
1.224813053E1,-1.777825928E1,-2.083853149E1,9.816818237E0
1.225063297E1,-1.752746582E1,-2.083853149E1,9.855133057E0
1.225310490E1,-1.727067566E1,-2.083853149E1,9.888641357E0
1.225557682E1,-1.696482849E1,-2.083853149E1,9.883255005E0
1.225807926E1,-1.685289001E1,-2.083853149E1,9.826995850E0
1.226055118E1,-1.685948181E1,-2.083853149E1,9.797668457E0
1.226302311E1,-1.691275024E1,-2.083853149E1,9.767745972E0
1.226552555E1,-1.709770203E1,-2.083853149E1,9.767135620E0
1.226799747E1,-1.762503052E1,-2.083853149E1,9.761154175E0
1.227049992E1,-1.835466003E1,-2.083853149E1,9.756973267E0
1.227297184E1,-1.883409119E1,-2.083853149E1,9.575607300E0
1.227544376E1,-1.929019165E1,-2.083853149E1,9.575012207E0
1.227794620E1,-1.973970032E1,-2.083853149E1,9.507965088E0
1.228041813E1,-1.991387939E1,-2.083853149E1,9.413391113E0
1.228289005E1,-1.991387939E1,-2.083853149E1,9.387054443E0
1.228539249E1,-1.991029358E1,-2.083853149E1,9.376281738E0
1.228786442E1,-1.991387939E1,-2.083853149E1,9.247604370E0
1.229036686E1,-1.991387939E1,-2.083853149E1,9.132080078E0
1.229283878E1,-1.991387939E1,-2.083853149E1,9.135665894E0
1.229531071E1,-1.991387939E1,-2.083853149E1,9.154830933E0
1.229781315E1,-1.991387939E1,-2.083853149E1,9.208694458E0
1.230028507E1,-1.991387939E1,-2.083853149E1,9.281112671E0
1.230275700E1,-1.991387939E1,-2.083853149E1,9.385269165E0
1.230525944E1,-1.991387939E1,-2.083853149E1,9.536697388E0
1.230773136E1,-1.991387939E1,-2.083853149E1,9.763549805E0
1.231023380E1,-1.991387939E1,-2.083853149E1,9.871292114E0
1.231270572E1,-1.991387939E1,-2.083853149E1,1.000416565E1
1.231517765E1,-1.991387939E1,-2.083853149E1,1.016337585E1
1.231768009E1,-1.991387939E1,-2.083853149E1,1.026513672E1
1.232015201E1,-1.991387939E1,-2.083853149E1,1.029866028E1
1.232262394E1,-1.991387939E1,-2.083853149E1,1.030165100E1
1.232512638E1,-1.991387939E1,-2.083255005E1,1.032260132E1
1.232759830E1,-1.991387939E1,-2.079722595E1,1.033456421E1
1.233010075E1,-1.988455200E1,-2.075294495E1,1.033695984E1
1.233257267E1,-1.979296875E1,-2.078645325E1,1.036090088E1
1.233504459E1,-1.988455200E1,-2.077807617E1,1.033876038E1
1.233754703E1,-1.991387939E1,-2.081278992E1,1.025196838E1
1.234001896E1,-1.991328430E1,-2.083853149E1,1.012268066E1
1.234249088E1,-1.991328430E1,-2.083853149E1,9.862915039E0
1.234499332E1,-1.991387939E1,-2.080860901E1,9.666580200E0
1.234746525E1,-1.991387939E1,-2.070684814E1,9.415191650E0
1.234996769E1,-1.991387939E1,-2.045187378E1,9.056655884E0
1.235243961E1,-1.991387939E1,-2.023638916E1,8.692138672E0
1.235491154E1,-1.991387939E1,-1.991796875E1,8.389282227E0
1.235741398E1,-1.991387939E1,-1.941278076E1,8.017578125E0
1.235988590E1,-1.991387939E1,-1.910513306E1,7.829635620E0
1.236235782E1,-1.991387939E1,-1.870111084E1,7.641082764E0
1.236486027E1,-1.991387939E1,-1.831504822E1,7.412445068E0
1.236733219E1,-1.991387939E1,-1.793855286E1,7.206542969E0
1.236983463E1,-1.991387939E1,-1.739926147E1,7.077850342E0
1.237230656E1,-1.991387939E1,-1.691682434E1,6.828857422E0
1.237477848E1,-1.991387939E1,-1.652119446E1,6.654083252E0
1.237728092E1,-1.991387939E1,-1.607347107E1,6.442794800E0
1.237975284E1,-1.991387939E1,-1.557847595E1,6.298538208E0
1.238225529E1,-1.991387939E1,-1.516906738E1,6.115982056E0
1.238472721E1,-1.991387939E1,-1.477821350E1,5.859207153E0
1.238719913E1,-1.991387939E1,-1.424490356E1,5.533599854E0
1.238970158E1,-1.991387939E1,-1.372955322E1,5.251678467E0
1.239217350E1,-1.991387939E1,-1.326028442E1,5.090072632E0
1.239464542E1,-1.991387939E1,-1.285746765E1,4.833282471E0
1.239714786E1,-1.991387939E1,-1.243489075E1,4.569335938E0
1.239961979E1,-1.991387939E1,-1.201350403E1,4.334701538E0
1.240212223E1,-1.991387939E1,-1.157896423E1,4.026443481E0
1.240459415E1,-1.991387939E1,-1.119767761E1,3.770858765E0
1.240706608E1,-1.991387939E1,-1.071405029E1,3.574539185E0
1.240956852E1,-1.991387939E1,-1.028309631E1,3.330932617E0
1.241204044E1,-1.991387939E1,-9.840759277E0,3.003524780E0
1.241451237E1,-1.991387939E1,-9.472656250E0,2.762298584E0
1.241701481E1,-1.991387939E1,-9.072830200E0,2.491165161E0
1.241948673E1,-1.991387939E1,-8.683761597E0,2.323562622E0
1.242198917E1,-1.991387939E1,-8.302490234E0,2.184707642E0
1.242446110E1,-1.991387939E1,-8.003219604E0,2.051818848E0
1.242693302E1,-1.991387939E1,-7.772781372E0,1.967437744E0
1.242943546E1,-1.991387939E1,-7.546524048E0,1.899795532E0
1.243190738E1,-1.991387939E1,-7.309494019E0,1.897994995E0
1.243437931E1,-1.991387939E1,-7.113769531E0,1.815399170E0
1.243688175E1,-1.991387939E1,-7.018005371E0,1.829757690E0
1.243935367E1,-1.976124573E1,-6.819885254E0,1.877044678E0
1.244185612E1,-1.916987610E1,-6.700775146E0,1.846527100E0
1.244432804E1,-1.845281982E1,-6.572677612E0,1.842926025E0
1.244679996E1,-1.788180542E1,-6.454162598E0,1.868667603E0
1.244930241E1,-1.730599976E1,-6.320693970E0,1.917755127E0
1.245177433E1,-1.676191711E1,-6.152496338E0,1.934509277E0
1.245424625E1,-1.617054749E1,-5.992080688E0,2.020095825E0
1.245674869E1,-1.563185120E1,-5.845443726E0,2.000946045E0
1.245922062E1,-1.509735107E1,-5.750869751E0,2.130828857E0
1.246172306E1,-1.455265808E1,-5.668273926E0,2.183502197E0
1.246419498E1,-1.410614014E1,-5.597640991E0,2.305007935E0
1.246666691E1,-1.363807678E1,-5.540176392E0,2.400177002E0
1.246916935E1,-1.319635010E1,-5.483917236E0,2.512710571E0
1.247164127E1,-1.286535645E1,-5.445617676E0,2.618652344E0
1.247411320E1,-1.262652588E1,-5.446807861E0,2.688690186E0
1.247661564E1,-1.248167419E1,-5.413894653E0,2.738357544E0
1.247908756E1,-1.245893860E1,-5.400726318E0,2.765304565E0
1.248159000E1,-1.252416992E1,-5.311538696E0,2.861663818E0
1.248406193E1,-1.268099976E1,-5.199600220E0,2.832931519E0
1.248653385E1,-1.274923706E1,-5.204986572E0,2.905960083E0
1.248903629E1,-1.281088257E1,-5.134368896E0,2.893981934E0
1.249150822E1,-1.293058777E1,-5.076309204E0,2.958038330E0
1.249398014E1,-1.302995300E1,-5.111022949E0,2.983764648E0
1.249648258E1,-1.310118103E1,-5.099044800E0,2.937088013E0
1.249895450E1,-1.314128113E1,-5.079299927E0,2.861663818E0
1.250145695E1,-1.321191406E1,-5.033813477E0,2.721603394E0
1.250392887E1,-1.327536011E1,-4.971557617E0,2.594116211E0
1.250640079E1,-1.324902344E1,-4.917694092E0,2.545623779E0
1.250890324E1,-1.332922363E1,-4.838088989E0,2.471405029E0
1.251137516E1,-1.331306458E1,-4.902130127E0,2.401977539E0
1.251384708E1,-1.326997375E1,-4.815338135E0,2.406173706E0
1.251634952E1,-1.334419250E1,-4.595672607E0,2.306213379E0
1.251882145E1,-1.327536011E1,-4.486129761E0,2.208648682E0
1.252132389E1,-1.318736267E1,-4.460998535E0,2.085342407E0
1.252379581E1,-1.313349915E1,-4.328109741E0,2.047042847E0
1.252626774E1,-1.301797485E1,-4.238327026E0,1.939895630E0
1.252877018E1,-1.285757446E1,-4.210205078E0,1.847122192E0
1.253124210E1,-1.268698120E1,-4.166503906E0,1.780090332E0
1.253371403E1,-1.256787109E1,-4.025848389E0,1.611892700E0
1.253621647E1,-1.244816589E1,-3.915115356E0,1.499359131E0
1.253868839E1,-1.219557190E1,-3.822341919E0,1.366485596E0
1.254119083E1,-1.200103760E1,-3.694854736E0,1.203674316E0
1.254366276E1,-1.186457825E1,-3.488952637E0,1.175552368E0
1.254613468E1,-1.171614075E1,-3.332733154E0,1.006759644E0
1.254863712E1,-1.146174622E1,-3.139389038E0,9.307403564E-1
1.255110905E1,-1.118522644E1,-2.920333862E0,9.702453613E-1
1.255358097E1,-1.099847412E1,-2.761108398E0,8.433532715E-1
1.255608341E1,-1.082189941E1,-2.573760986E0,8.672943115E-1
1.255855534E1,-1.058007812E1,-2.475601196E0,8.744812012E-1
1.256105778E1,-1.035623169E1,-2.450469971E0,9.109954834E-1
1.256352970E1,-1.022573853E1,-2.418746948E0,1.019927979E0
1.256600162E1,-1.015690613E1,-2.392410278E0,1.073196411E0
1.256850406E1,-1.009466553E1,-2.466629028E0,1.175552368E0
1.257097599E1,-1.014015198E1,-2.554016113E0,1.279693604E0
1.257347843E1,-1.031791687E1,-2.604293823E0,1.378463745E0
1.257595035E1,-1.060401917E1,-2.683898926E0,1.502960205E0
1.257842228E1,-1.096076965E1,-2.728790283E0,1.660980225E0
1.258092472E1,-1.139710999E1,-2.765304565E0,1.775894165E0
1.258339664E1,-1.177719116E1,-2.842514038E0,1.974609375E0
1.258586857E1,-1.222669983E1,-2.917327881E0,2.090133667E0
1.258837101E1,-1.267979431E1,-2.953842163E0,2.231994629E0
1.259084293E1,-1.302336121E1,-3.005325317E0,2.339126587E0
1.259331486E1,-1.331546021E1,-3.096298218E0,2.378631592E0
1.259581730E1,-1.367817688E1,-3.125030518E0,2.464233398E0
1.259828922E1,-1.405766296E1,-3.175308228E0,2.636016846E0
1.260079166E1,-1.440960693E1,-3.101089478E0,2.800018311E0
1.260326359E1,-1.479388428E1,-3.042434692E0,2.918533325E0
1.260573551E1,-1.513745117E1,-3.022079468E0,3.093902588E0
1.260823795E1,-1.546424866E1,-2.988555908E0,3.160934448E0
1.261070988E1,-1.573001099E1,-2.923324585E0,3.228576660E0
1.261318180E1,-1.599098206E1,-2.913742065E0,3.315368652E0
1.261568424E1,-1.620046997E1,-2.782058716E0,3.351882935E0
1.261815616E1,-1.648239136E1,-2.648590088E0,3.352478027E0
1.262065861E1,-1.677748108E1,-2.591125488E0,3.297409058E0
1.262313053E1,-1.705400085E1,-2.461242676E0,3.321350098E0
1.262560245E1,-1.737542725E1,-2.412750244E0,3.328536987E0
1.262810490E1,-1.773515320E1,-2.394195557E0,3.322555542E0
1.263057682E1,-1.810087585E1,-2.409759521E0,3.300994873E0
1.263304874E1,-1.855097961E1,-2.161956787E0,3.297409058E0
1.263555118E1,-1.905436707E1,-2.186508179E0,3.222595215E0
1.263802311E1,-1.939134216E1,-2.213439941E0,3.226181030E0
1.264052555E1,-1.981332397E1,-2.186508179E0,3.137603760E0
1.264299747E1,-1.991387939E1,-1.941101074E0,2.953842163E0
1.264546940E1,-1.991328430E1,-1.735794067E0,2.926910400E0
1.264797184E1,-1.991148376E1,-1.536483765E0,2.834732056E0
1.265044376E1,-1.991387939E1,-1.297058105E0,2.787445068E0
1.265294620E1,-1.991387939E1,-1.079788208E0,2.759307861E0
1.265541813E1,-1.991387939E1,-9.876098633E-1,2.749130249E0
1.265789005E1,-1.991387939E1,-9.409179688E-1,2.794021606E0
1.266039249E1,-1.991387939E1,-9.277496338E-1,2.833526611E0
1.266286442E1,-1.991387939E1,-9.606781006E-1,2.919128418E0
1.266533634E1,-1.991387939E1,-9.499053955E-1,2.930496216E0
1.266783878E1,-1.991387939E1,-9.606781006E-1,3.008911133E0
1.267031071E1,-1.991387939E1,-9.702453613E-1,3.067565918E0
1.267281315E1,-1.991387939E1,-1.067214966E0,3.116043091E0
1.267528507E1,-1.991387939E1,-1.210266113E0,3.182495117E0
1.267775700E1,-1.991387939E1,-1.334167480E0,3.246536255E0
1.268025944E1,-1.991387939E1,-1.547851562E0,3.377014160E0
1.268273136E1,-1.991387939E1,-1.742980957E0,3.505706787E0
1.268523380E1,-1.991387939E1,-1.928527832E0,3.524261475E0
1.268770572E1,-1.991387939E1,-2.167343140E0,3.604461670E0
1.269017765E1,-1.991387939E1,-2.372055054E0,3.812759399E0
1.269268009E1,-1.991387939E1,-2.566589355E0,3.954620361E0
1.269515201E1,-1.991387939E1,-2.755722046E0,4.099472046E0
1.269762394E1,-1.991387939E1,-2.939483643E0,4.147354126E0
1.270012638E1,-1.991387939E1,-3.069961548E0,4.220977783E0
