"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.640251280E1,-2.050949097E0,5.033645630E0,-5.132827759E0
4.640501525E1,-2.049880981E0,5.013397217E0,-5.191421509E0
4.640748717E1,-2.043487549E0,4.992095947E0,-5.238281250E0
4.640995909E1,-2.040283203E0,4.954803467E0,-5.277694702E0
4.641246154E1,-2.037094116E0,4.910064697E0,-5.325637817E0
4.641493346E1,-2.025375366E0,4.869583130E0,-5.365051270E0
4.641740538E1,-2.013656616E0,4.834426880E0,-5.405532837E0
4.641990782E1,-2.000869751E0,4.804611206E0,-5.446014404E0
4.642237975E1,-1.981704712E0,4.773712158E0,-5.480102539E0
4.642488219E1,-1.958267212E0,4.733230591E0,-5.517379761E0
4.642735411E1,-1.926300049E0,4.707672119E0,-5.553604126E0
4.642982604E1,-1.897537231E0,4.689559937E0,-5.588760376E0
4.643232848E1,-1.868774414E0,4.674652100E0,-5.622848511E0
4.643480040E1,-1.844284058E0,4.663986206E0,-5.659072876E0
4.643727233E1,-1.821914673E0,4.657608032E0,-5.691024780E0
4.643977477E1,-1.800598145E0,4.653335571E0,-5.728302002E0
4.644224669E1,-1.782501221E0,4.660797119E0,-5.761337280E0
4.644474913E1,-1.759063721E0,4.676773071E0,-5.794357300E0
4.644722106E1,-1.740951538E0,4.698074341E0,-5.825241089E0
4.644969298E1,-1.723907471E0,4.726837158E0,-5.855072021E0
4.645219542E1,-1.703659058E0,4.772644043E0,-5.881698608E0
4.645466735E1,-1.682357788E0,4.830169678E0,-5.912597656E0
4.645713927E1,-1.664245605E0,4.895156860E0,-5.942428589E0
4.645964171E1,-1.637619019E0,4.972915649E0,-5.967987061E0
4.646211364E1,-1.619506836E0,5.065597534E0,-5.995681763E0
4.646461608E1,-1.607788086E0,5.162536621E0,-6.026580811E0
4.646708800E1,-1.604598999E0,5.260543823E0,-6.056411743E0
4.646955992E1,-1.603530884E0,5.369201660E0,-6.091567993E0
4.647206237E1,-1.610992432E0,5.476791382E0,-6.125656128E0
4.647453429E1,-1.617385864E0,5.579055786E0,-6.157608032E0
4.647700621E1,-1.623764038E0,5.684509277E0,-6.189559937E0
4.647950865E1,-1.623764038E0,5.794235229E0,-6.212997437E0
4.648198058E1,-1.615249634E0,5.896499634E0,-6.222595215E0
4.648448302E1,-1.593948364E0,6.007293701E0,-6.226852417E0
4.648695494E1,-1.565185547E0,6.117019653E0,-6.223648071E0
4.648942687E1,-1.526824951E0,6.225662231E0,-6.215133667E0
4.649192931E1,-1.483154297E0,6.335388184E0,-6.199157715E0
4.649440123E1,-1.433090210E0,6.438720703E0,-6.177856445E0
4.649687316E1,-1.364913940E0,6.542053223E0,-6.151214600E0
4.649937560E1,-1.302062988E0,6.635803223E0,-6.119262695E0
4.650184752E1,-1.239212036E0,6.710357666E0,-6.085174561E0
4.650434996E1,-1.176361084E0,6.762557983E0,-6.059600830E0
4.650682189E1,-1.115646362E0,6.794525146E0,-6.034042358E0
4.650929381E1,-1.048522949E0,6.813690186E0,-6.006347656E0
4.651179625E1,-9.888763428E-1,6.814758301E0,-5.981842041E0
4.651426818E1,-9.281463623E-1,6.790252686E0,-5.955215454E0
4.651677062E1,-8.642425537E-1,6.756164551E0,-5.929641724E0
4.651924254E1,-7.992553711E-1,6.729537964E0,-5.901947021E0
4.652171446E1,-7.364044189E-1,6.699707031E0,-5.873184204E0
4.652421691E1,-6.714172363E-1,6.664566040E0,-5.852935791E0
4.652668883E1,-6.107025146E-1,6.629409790E0,-5.828445435E0
4.652916075E1,-5.617065430E-1,6.600646973E0,-5.809265137E0
4.653166320E1,-5.276184082E-1,6.574005127E0,-5.798614502E0
4.653413512E1,-4.999237061E-1,6.546310425E0,-5.787963867E0
4.653660704E1,-4.786071777E-1,6.520751953E0,-5.778381348E0
4.653910948E1,-4.636993408E-1,6.500503540E0,-5.769851685E0
4.654158141E1,-4.519805908E-1,6.483459473E0,-5.758132935E0
4.654408385E1,-4.498443604E-1,6.466415405E0,-5.742156982E0
4.654655577E1,-4.466552734E-1,6.444046021E0,-5.724044800E0
4.654902770E1,-4.423980713E-1,6.431259155E0,-5.704864502E0
4.655153014E1,-4.381256104E-1,6.421676636E0,-5.680374146E0
4.655400206E1,-4.178924561E-1,6.407836914E0,-5.658004761E0
4.655650450E1,-4.093627930E-1,6.370544434E0,-5.632431030E0
4.655897643E1,-3.795471191E-1,6.314086914E0,-5.612197876E0
4.656144835E1,-3.049774170E-1,6.261886597E0,-5.577041626E0
4.656395079E1,-2.421264648E-1,6.209686279E0,-5.538696289E0
4.656642272E1,-1.643524170E-1,6.153228760E0,-5.501403809E0
4.656889464E1,-6.315612793E-2,6.079727173E0,-5.465194702E0
4.657139708E1,3.804016113E-2,5.999832153E0,-5.432159424E0
4.657386901E1,1.477661133E-1,5.905029297E0,-5.402343750E0
4.657637145E1,2.564239502E-1,5.794235229E0,-5.373580933E0
4.657884337E1,3.661499023E-1,5.671737671E0,-5.349075317E0
4.658131530E1,4.726715088E-1,5.538574219E0,-5.325637817E0
4.658381774E1,5.685424805E-1,5.397964478E0,-5.304336548E0
4.658628966E1,6.622924805E-1,5.259475708E0,-5.281967163E0
4.658876158E1,7.475128174E-1,5.134841919E0,-5.258529663E0
4.659126402E1,8.252716064E-1,5.030441284E0,-5.241485596E0
4.659373595E1,8.945159912E-1,4.944152832E0,-5.218048096E0
4.659623839E1,9.594879150E-1,4.881301880E0,-5.194610596E0
4.659871032E1,1.011688232E0,4.846145630E0,-5.172241211E0
4.660118224E1,1.052169800E0,4.847213745E0,-5.149871826E0
4.660368468E1,1.090530396E0,4.888763428E0,-5.124298096E0
4.660615660E1,1.122482300E0,4.950546265E0,-5.099807739E0
4.660862853E1,1.144851685E0,5.037902832E0,-5.068908691E0
4.661113097E1,1.167221069E0,5.147628784E0,-5.035888672E0
4.661360289E1,1.185333252E0,5.274383545E0,-5.001800537E0
4.661610533E1,1.201309204E0,5.412872314E0,-4.967712402E0
4.661857726E1,1.217285156E0,5.560943604E0,-4.933624268E0
4.662104918E1,1.236465454E0,5.699432373E0,-4.894210815E0
4.662355162E1,1.255645752E0,5.832580566E0,-4.851593018E0
4.662602355E1,1.276947021E0,5.958282471E0,-4.808990479E0
4.662849547E1,1.297180176E0,6.059494019E0,-4.766372681E0
4.663099791E1,1.316360474E0,6.141510010E0,-4.718429565E0
4.663346984E1,1.336593628E0,6.196914673E0,-4.670501709E0
4.663597228E1,1.361099243E0,6.236328125E0,-4.618301392E0
4.663844420E1,1.381332397E0,6.246978760E0,-4.560775757E0
4.664091613E1,1.398391724E0,6.234191895E0,-4.503250122E0
4.664341857E1,1.421813965E0,6.194778442E0,-4.448928833E0
4.664589049E1,1.442062378E0,6.128723145E0,-4.387145996E0
4.664836241E1,1.459106445E0,6.043502808E0,-4.320022583E0
4.665086486E1,1.478271484E0,5.938049316E0,-4.256118774E0
4.665333678E1,1.491058350E0,5.805953979E0,-4.191131592E0
4.665583922E1,1.499588013E0,5.660018921E0,-4.127212524E0
4.665831115E1,1.504913330E0,5.499160767E0,-4.068618774E0
4.666078307E1,1.510238647E0,5.323394775E0,-4.006835938E0
4.666328551E1,1.507034302E0,5.136962891E0,-3.955703735E0
4.666575743E1,1.503845215E0,4.942031860E0,-3.899246216E0
4.666822936E1,1.492126465E0,4.731109619E0,-3.841720581E0
4.667073180E1,1.479339600E0,4.520187378E0,-3.784194946E0
4.667320372E1,1.458038330E0,4.303939819E0,-3.729873657E0
4.667570616E1,1.428207397E0,4.087677002E0,-3.676605225E0
4.667817809E1,1.390930176E0,3.875701904E0,-3.614822388E0
4.668065001E1,1.347244263E0,3.672225952E0,-3.567947388E0
4.668315245E1,1.320617676E0,3.478347778E0,-3.526412964E0
4.668562438E1,1.279067993E0,3.312164307E0,-3.475265503E0
4.668809630E1,1.225814819E0,3.171554565E0,-3.428405762E0
4.669059874E1,1.180007935E0,3.011764526E0,-3.384719849E0
4.669307067E1,1.133132935E0,2.844512939E0,-3.341049194E0
4.669557311E1,1.083068848E0,2.692184448E0,-3.292053223E0
4.669804503E1,1.033004761E0,2.557968140E0,-3.244110107E0
4.670051696E1,9.818725586E-1,2.438659668E0,-3.188720703E0
4.670301940E1,9.275360107E-1,2.326797485E0,-3.125869751E0
4.670549132E1,8.774719238E-1,2.223464966E0,-3.054489136E0
4.670796324E1,8.274078369E-1,2.127593994E0,-2.978866577E0
4.671046569E1,7.730712891E-1,2.045578003E0,-2.892578125E0
4.671293761E1,7.123565674E-1,1.967803955E0,-2.799896240E0
4.671544005E1,6.558990479E-1,1.900695801E0,-2.702957153E0
4.671791198E1,5.930480957E-1,1.836776733E0,-2.597488403E0
4.672038390E1,5.227355957E-1,1.771804810E0,-2.485641479E0
4.672288634E1,4.566955566E-1,1.706817627E0,-2.371658325E0
4.672535826E1,3.874511719E-1,1.637573242E0,-2.251281738E0
4.672783019E1,3.160705566E-1,1.564071655E0,-2.127716064E0
4.673033263E1,2.447052002E-1,1.486312866E0,-1.999877930E0
4.673280455E1,1.743927002E-1,1.400024414E0,-1.867782593E0
4.673530699E1,1.051483154E-1,1.307342529E0,-1.732498169E0
4.673777892E1,3.485107422E-2,1.210403442E0,-1.597213745E0
4.674025084E1,-3.439331055E-2,1.108139038E0,-1.457656860E0
4.674275328E1,-1.004486084E-1,9.952239990E-1,-1.319183350E0
4.674522521E1,-1.707458496E-1,8.716430664E-1,-1.186019897E0
4.674772765E1,-2.325286865E-1,7.427520752E-1,-1.062454224E0
4.675019957E1,-2.932586670E-1,6.053314209E-1,-9.346160889E-1
4.675267150E1,-3.561096191E-1,4.593963623E-1,-8.142395020E-1
4.675517394E1,-4.157562256E-1,3.081207275E-1,-7.013244629E-1
4.675764586E1,-4.690246582E-1,1.536560059E-1,-5.948028564E-1
4.676011779E1,-5.180206299E-1,-2.929687500E-3,-4.957275391E-1
4.676262023E1,-5.702209473E-1,-1.616516113E-1,-4.030456543E-1
4.676509215E1,-6.213531494E-1,-3.150482178E-1,-3.178253174E-1
4.676759459E1,-6.650390625E-1,-4.684448242E-1,-2.389984131E-1
4.677006652E1,-7.108459473E-1,-6.410217285E-1,-1.654968262E-1
4.677253844E1,-7.513122559E-1,-7.997436523E-1,-8.879089355E-2
4.677504088E1,-7.917938232E-1,-9.574127197E-1,-2.275085449E-2
4.677751280E1,-8.269500732E-1,-1.115066528E0,3.903198242E-2
4.678001525E1,-8.589172363E-1,-1.262069702E0,9.655761719E-2
4.678248717E1,-8.940582275E-1,-1.394165039E0,1.476898193E-1
4.678495909E1,-9.238891602E-1,-1.522003174E0,1.892395020E-1
4.678746154E1,-9.473266602E-1,-1.640243530E0,2.297210693E-1
4.678993346E1,-9.782257080E-1,-1.740371704E0,2.616729736E-1
4.679243590E1,-1.001663208E0,-1.827728271E0,2.882995605E-1
4.679490782E1,-1.036804199E0,-1.900161743E0,3.096160889E-1
4.679737975E1,-1.064514160E0,-1.974731445E0,3.245239258E-1
4.679988219E1,-1.090072632E0,-2.039718628E0,3.394317627E-1
4.680235411E1,-1.112442017E0,-2.092987061E0,3.511505127E-1
4.680482604E1,-1.135879517E0,-2.135589600E0,3.607482910E-1
4.680732848E1,-1.151855469E0,-2.177139282E0,3.703308105E-1
4.680980040E1,-1.166778564E0,-2.210159302E0,3.713989258E-1
4.681230284E1,-1.179550171E0,-2.228271484E0,3.735198975E-1
4.681477477E1,-1.187011719E0,-2.249572754E0,3.713989258E-1
4.681724669E1,-1.193405151E0,-2.276199341E0,3.681945801E-1
4.681974913E1,-1.199798584E0,-2.292190552E0,3.628692627E-1
4.682222106E1,-1.200866699E0,-2.301773071E0,3.554229736E-1
4.682469298E1,-1.201919556E0,-2.300704956E0,3.415679932E-1
4.682719542E1,-1.198730469E0,-2.302841187E0,3.287811279E-1
4.682966735E1,-1.198730469E0,-2.304962158E0,3.149414062E-1
4.683213927E1,-1.195541382E0,-2.298583984E0,2.978973389E-1
4.683464171E1,-1.190200806E0,-2.284729004E0,2.861785889E-1
4.683711364E1,-1.183822632E0,-2.266616821E0,2.702026367E-1
4.683961608E1,-1.179550171E0,-2.245315552E0,2.563476562E-1
4.684208800E1,-1.169967651E0,-2.220809937E0,2.424926758E-1
4.684455992E1,-1.159317017E0,-2.192047119E0,2.329101562E-1
4.684706237E1,-1.148666382E0,-2.153701782E0,2.233276367E-1
4.684953429E1,-1.135879517E0,-2.112152100E0,2.137451172E-1
4.685203673E1,-1.123092651E0,-2.068481445E0,2.094726562E-1
4.685450865E1,-1.101791382E0,-2.023742676E0,2.126770020E-1
4.685698058E1,-1.080490112E0,-1.967285156E0,2.169342041E-1
4.685948302E1,-1.052795410E0,-1.910827637E0,2.254486084E-1
4.686195494E1,-1.019760132E0,-1.852233887E0,2.339782715E-1
4.686442687E1,-9.835510254E-1,-1.794708252E0,2.446289062E-1
4.686692931E1,-9.398651123E-1,-1.735046387E0,2.584838867E-1
4.686940123E1,-8.940582275E-1,-1.676467896E0,2.755279541E-1
4.687187316E1,-8.429260254E-1,-1.616806030E0,2.936401367E-1
4.687437560E1,-7.864685059E-1,-1.560348511E0,3.117370605E-1
4.687684752E1,-7.289428711E-1,-1.502822876E0,3.341064453E-1
4.687931944E1,-6.714172363E-1,-1.453826904E0,3.532867432E-1
4.688182189E1,-6.117706299E-1,-1.406951904E0,3.756561279E-1
4.688429381E1,-5.542449951E-1,-1.367538452E0,3.937683105E-1
4.688679625E1,-4.956512451E-1,-1.332382202E0,4.161376953E-1
4.688926818E1,-4.360046387E-1,-1.297225952E0,4.470367432E-1
4.689174010E1,-3.774108887E-1,-1.267395020E0,4.768524170E-1
4.689424254E1,-3.156280518E-1,-1.231185913E0,5.056152344E-1
4.689671446E1,-2.581024170E-1,-1.196029663E0,5.311889648E-1
4.689921691E1,-2.016448975E-1,-1.155548096E0,5.535583496E-1
4.690168883E1,-1.441192627E-1,-1.116134644E0,5.780639648E-1
4.690416075E1,-8.659362793E-2,-1.076721191E0,5.993652344E-1
4.690666320E1,-3.546142578E-2,-1.035171509E0,6.238708496E-1
4.690913512E1,1.885986328E-2,-9.904327393E-1,6.419677734E-1
4.691160704E1,6.999206543E-2,-9.478149414E-1,6.590118408E-1
4.691410948E1,1.179351807E-1,-9.062805176E-1,6.739349365E-1
4.691658141E1,1.669311523E-1,-8.657989502E-1,6.856536865E-1
4.691908385E1,2.084808350E-1,-8.253173828E-1,6.984405518E-1
4.692155577E1,2.457733154E-1,-7.826995850E-1,7.005615234E-1
4.692402770E1,2.819824219E-1,-7.464904785E-1,7.005615234E-1
4.692653014E1,3.096771240E-1,-7.134704590E-1,6.973724365E-1
4.692900206E1,3.331146240E-1,-6.868286133E-1,6.930999756E-1
4.693147399E1,3.586883545E-1,-6.580657959E-1,6.845855713E-1
4.693397643E1,3.746643066E-1,-6.346282959E-1,6.728668213E-1
4.693644835E1,3.885192871E-1,-6.122589111E-1,6.579589844E-1
4.693895079E1,3.970336914E-1,-5.941467285E-1,6.398468018E-1
4.694142272E1,4.034271240E-1,-5.813751221E-1,6.195983887E-1
4.694389464E1,4.087524414E-1,-5.653839111E-1,5.972290039E-1
4.694639708E1,4.119567871E-1,-5.547332764E-1,5.759277344E-1
4.694886901E1,4.076843262E-1,-5.515441895E-1,5.482330322E-1
4.695134093E1,4.044952393E-1,-5.504760742E-1,5.194702148E-1
4.695384337E1,3.991699219E-1,-5.504760742E-1,4.917755127E-1
4.695631530E1,3.959655762E-1,-5.536804199E-1,4.704589844E-1
4.695881774E1,3.874511719E-1,-5.632629395E-1,4.480895996E-1
4.696128966E1,3.778533936E-1,-5.739135742E-1,4.267883301E-1
4.696376158E1,3.746643066E-1,-5.845642090E-1,4.161376953E-1
4.696626402E1,3.725280762E-1,-5.984191895E-1,4.044189453E-1
4.696873595E1,3.682708740E-1,-6.133270264E-1,3.969573975E-1
4.697123839E1,3.682708740E-1,-6.239776611E-1,3.969573975E-1
4.697371032E1,3.714752197E-1,-6.356964111E-1,4.022827148E-1
4.697618224E1,3.757324219E-1,-6.452789307E-1,4.129486084E-1
4.697868468E1,3.821258545E-1,-6.591339111E-1,4.235992432E-1
4.698115660E1,3.885192871E-1,-6.751098633E-1,4.342498779E-1
4.698362853E1,3.970336914E-1,-6.868286133E-1,4.470367432E-1
4.698613097E1,4.034271240E-1,-7.038726807E-1,4.587554932E-1
4.698860289E1,4.108886719E-1,-7.209167480E-1,4.704589844E-1
4.699107482E1,4.215393066E-1,-7.390289307E-1,4.811248779E-1
4.699357726E1,4.300537109E-1,-7.518157959E-1,4.928436279E-1
4.699607970E1,4.375152588E-1,-7.741851807E-1,5.109405518E-1
4.699855162E1,4.524230957E-1,-7.944183350E-1,5.247955322E-1
4.700102355E1,4.598846436E-1,-8.040161133E-1,5.386505127E-1
4.700349547E1,4.694671631E-1,-8.157348633E-1,5.546264648E-1
4.700599791E1,4.811859131E-1,-8.327789307E-1,5.716705322E-1
4.700846984E1,4.897155762E-1,-8.370361328E-1,5.897827148E-1
4.701097228E1,4.992980957E-1,-8.466186523E-1,6.110839844E-1
4.701344420E1,5.078277588E-1,-8.498229980E-1,6.302490234E-1
4.701591613E1,5.110168457E-1,-8.498229980E-1,6.483612061E-1
4.701841857E1,5.174102783E-1,-8.476867676E-1,6.707305908E-1
4.702089049E1,5.216674805E-1,-8.359680176E-1,6.856536865E-1
4.702336241E1,5.259399414E-1,-8.285064697E-1,7.058868408E-1
4.702586486E1,5.291290283E-1,-8.167877197E-1,7.282562256E-1
4.702833678E1,5.259399414E-1,-8.040161133E-1,7.495727539E-1
4.703080870E1,5.301971436E-1,-7.912292480E-1,7.708740234E-1
4.703331115E1,5.301971436E-1,-7.805786133E-1,7.857818604E-1
4.703578307E1,5.301971436E-1,-7.741851807E-1,8.017578125E-1
4.703828551E1,5.280609131E-1,-7.677917480E-1,8.156127930E-1
4.704075743E1,5.248718262E-1,-7.646026611E-1,8.241271973E-1
4.704322936E1,5.184783936E-1,-7.656555176E-1,8.337249756E-1
4.704573180E1,5.120849609E-1,-7.667236328E-1,8.411712646E-1
4.704820372E1,5.046234131E-1,-7.688598633E-1,8.465118408E-1
4.705067565E1,4.918365479E-1,-7.763061523E-1,8.486328125E-1
4.705317809E1,4.833221436E-1,-7.837677002E-1,8.528900146E-1
4.705565001E1,4.758605957E-1,-7.890930176E-1,8.560943604E-1
4.705815245E1,4.588165283E-1,-7.901611328E-1,8.592834473E-1
4.706062438E1,4.460449219E-1,-7.922973633E-1,8.635559082E-1
4.706309630E1,4.321899414E-1,-7.976226807E-1,8.646087646E-1
4.706559874E1,4.194030762E-1,-7.922973633E-1,8.656768799E-1
4.706807067E1,4.066162109E-1,-7.880249023E-1,8.699340820E-1
4.707057311E1,3.927764893E-1,-7.880249023E-1,8.720703125E-1
4.707304503E1,3.821258545E-1,-7.869720459E-1,8.720703125E-1
4.707551696E1,3.725280762E-1,-7.848358154E-1,8.688812256E-1
4.707801940E1,3.608093262E-1,-7.890930176E-1,8.646087646E-1
4.708049132E1,3.469696045E-1,-7.912292480E-1,8.635559082E-1
4.708296324E1,3.341827393E-1,-7.965545654E-1,8.582153320E-1
4.708546569E1,3.213958740E-1,-8.018798828E-1,8.539581299E-1
4.708793761E1,3.064880371E-1,-8.104095459E-1,8.518371582E-1
4.709044005E1,2.969055176E-1,-8.189239502E-1,8.433074951E-1
4.709291198E1,2.841186523E-1,-8.285064697E-1,8.358459473E-1
4.709538390E1,2.702636719E-1,-8.370361328E-1,8.262634277E-1
4.709788634E1,2.606811523E-1,-8.498229980E-1,8.209381104E-1
4.710035826E1,2.521667480E-1,-8.615417480E-1,8.145446777E-1
4.710283019E1,2.393798828E-1,-8.753814697E-1,8.092193604E-1
4.710533263E1,2.308502197E-1,-8.945617676E-1,8.049621582E-1
4.710780455E1,2.255249023E-1,-9.052124023E-1,7.964324951E-1
4.711030699E1,2.223358154E-1,-9.179992676E-1,7.900390625E-1
4.711277892E1,2.212677002E-1,-9.350433350E-1,7.847137451E-1
4.711525084E1,2.180786133E-1,-9.552764893E-1,7.751312256E-1
4.711775328E1,2.170104980E-1,-9.712524414E-1,7.666168213E-1
4.712022521E1,2.138061523E-1,-9.925689697E-1,7.591552734E-1
4.712269713E1,2.106170654E-1,-1.012802124E0,7.485046387E-1
4.712519957E1,2.106170654E-1,-1.024520874E0,7.389068604E-1
4.712767150E1,2.084808350E-1,-1.033035278E0,7.282562256E-1
4.713014342E1,2.095489502E-1,-1.044754028E0,7.197418213E-1
4.713264586E1,2.084808350E-1,-1.056472778E0,7.112121582E-1
4.713511779E1,2.074127197E-1,-1.060745239E0,6.994934082E-1
4.713762023E1,2.074127197E-1,-1.057540894E0,6.856536865E-1
4.714009215E1,2.084808350E-1,-1.049026489E0,6.750030518E-1
4.714256407E1,2.052917480E-1,-1.037307739E0,6.643371582E-1
4.714506652E1,2.020874023E-1,-1.024520874E0,6.536865234E-1
4.714753844E1,2.010345459E-1,-1.002151489E0,6.419677734E-1
4.715004088E1,1.978302002E-1,-9.733886719E-1,6.313171387E-1
4.715251280E1,1.956939697E-1,-9.435577393E-1,6.185455322E-1
4.715498473E1,1.914367676E-1,-9.116058350E-1,6.046905518E-1
4.715748717E1,1.893157959E-1,-8.721923828E-1,5.908355713E-1
4.715995909E1,1.861114502E-1,-8.359680176E-1,5.801849365E-1
4.716243102E1,1.882476807E-1,-7.944183350E-1,5.737915039E-1
4.716493346E1,1.882476807E-1,-7.486114502E-1,5.652770996E-1
4.716740538E1,1.850433350E-1,-7.081298828E-1,5.524902344E-1
4.716990782E1,1.893157959E-1,-6.644592285E-1,5.418395996E-1
4.717237975E1,1.946411133E-1,-6.197204590E-1,5.301208496E-1
4.717485167E1,2.010345459E-1,-5.760498047E-1,5.194702148E-1
4.717735411E1,2.063598633E-1,-5.366363525E-1,5.120086670E-1
4.717982604E1,2.148742676E-1,-5.004119873E-1,5.024261475E-1
4.718229796E1,2.244567871E-1,-4.652557373E-1,4.949645996E-1
4.718480040E1,2.351226807E-1,-4.375610352E-1,4.875030518E-1
4.718727233E1,2.436370850E-1,-4.183807373E-1,4.736633301E-1
4.718977477E1,2.606811523E-1,-4.098663330E-1,4.598083496E-1
4.719224669E1,2.777252197E-1,-4.087982178E-1,4.470367432E-1
4.719474913E1,2.926330566E-1,-4.130554199E-1,4.278564453E-1
4.719722106E1,3.150177002E-1,-4.226531982E-1,4.118804932E-1
4.719969298E1,3.309936523E-1,-4.343566895E-1,3.884429932E-1
4.720216490E1,3.459014893E-1,-4.471435547E-1,3.650054932E-1
4.720466735E1,3.682708740E-1,-4.577941895E-1,3.447723389E-1
4.720713927E1,3.863830566E-1,-4.769744873E-1,3.234558105E-1
4.720964171E1,3.981018066E-1,-4.982757568E-1,3.000183105E-1
4.721211364E1,4.162139893E-1,-5.142517090E-1,2.765808105E-1
4.721458556E1,4.321899414E-1,-5.249176025E-1,2.563476562E-1
4.721708800E1,4.460449219E-1,-5.366363525E-1,2.329101562E-1
4.721955992E1,4.577484131E-1,-5.408935547E-1,2.137451172E-1
4.722203185E1,4.705352783E-1,-5.419616699E-1,1.934967041E-1
4.722453429E1,4.801330566E-1,-5.366363525E-1,1.764526367E-1
4.722700621E1,4.854583740E-1,-5.227813721E-1,1.594085693E-1
4.722950865E1,4.907836914E-1,-5.036010742E-1,1.402282715E-1
4.723198058E1,4.939727783E-1,-4.833679199E-1,1.263885498E-1
4.723445250E1,4.950408936E-1,-4.524688721E-1,1.136016846E-1
4.723695494E1,4.929046631E-1,-4.183807373E-1,1.018829346E-1
4.723942687E1,4.907836914E-1,-3.864288330E-1,1.008148193E-1
4.724189879E1,4.897155762E-1,-3.555297852E-1,9.442138672E-2
4.724440123E1,4.854583740E-1,-3.310394287E-1,9.230041504E-2
4.724687316E1,4.822540283E-1,-3.107910156E-1,9.016418457E-2
4.724937560E1,4.801330566E-1,-2.937469482E-1,9.016418457E-2
4.725184752E1,4.779968262E-1,-2.830963135E-1,9.016418457E-2
4.725431944E1,4.747924805E-1,-2.841644287E-1,8.804321289E-2
4.725682189E1,4.747924805E-1,-2.852325439E-1,8.804321289E-2
4.725929381E1,4.758605957E-1,-2.894897461E-1,8.804321289E-2
4.726176573E1,4.790649414E-1,-2.958831787E-1,8.164978027E-2
4.726426818E1,4.790649414E-1,-3.065338135E-1,7.632446289E-2
4.726674010E1,4.865112305E-1,-3.193206787E-1,7.312011719E-2
4.726924254E1,4.886474609E-1,-3.299713135E-1,6.353759766E-2
4.727171446E1,4.886474609E-1,-3.406219482E-1,5.607604980E-2
4.727418639E1,4.929046631E-1,-3.512725830E-1,4.542541504E-2
4.727668883E1,4.971771240E-1,-3.587341309E-1,3.157043457E-2
4.727916075E1,5.003662109E-1,-3.651275635E-1,1.986694336E-2
4.728163268E1,5.067596436E-1,-3.693847656E-1,1.133728027E-2
4.728413512E1,5.142211914E-1,-3.725738525E-1,-1.449584961E-3
4.728660704E1,5.227355957E-1,-3.704528809E-1,-1.210021973E-2
4.728910948E1,5.387115479E-1,-3.608551025E-1,-2.593994141E-2
4.729161193E1,5.546875000E-1,-3.534088135E-1,-3.979492188E-2
4.729408385E1,5.610809326E-1,-3.448791504E-1,-5.470275879E-2
4.729655577E1,5.696105957E-1,-3.342285156E-1,-6.962585449E-2
4.729902770E1,5.802612305E-1,-3.225097656E-1,-8.666992188E-2
4.730153014E1,5.866546631E-1,-3.022766113E-1,-9.945678711E-2
4.730400206E1,5.909118652E-1,-2.841644287E-1,-1.196899414E-1
4.730647399E1,5.973052979E-1,-2.628631592E-1,-1.356658936E-1
4.730897643E1,5.941162109E-1,-2.372894287E-1,-1.505889893E-1
4.731144835E1,5.919799805E-1,-2.170562744E-1,-1.676330566E-1
4.731392028E1,5.994415283E-1,-1.904144287E-1,-1.825408936E-1
4.731642272E1,5.962371826E-1,-1.584625244E-1,-2.017211914E-1
4.731889464E1,5.930480957E-1,-1.307678223E-1,-2.155609131E-1
4.732139708E1,5.877227783E-1,-9.454345703E-2,-2.315368652E-1
4.732386901E1,5.802612305E-1,-6.259155273E-2,-2.453918457E-1
4.732634093E1,5.738677979E-1,-3.382873535E-2,-2.592468262E-1
4.732884337E1,5.664062500E-1,-3.997802734E-3,-2.773437500E-1
4.733131530E1,5.578918457E-1,2.795410156E-2,-2.901306152E-1
4.733378722E1,5.514984131E-1,5.459594727E-2,-3.039855957E-1
4.733628966E1,5.387115479E-1,8.122253418E-2,-3.135681152E-1
4.733876158E1,5.280609131E-1,1.078491211E-1,-3.199615479E-1
4.734126402E1,5.216674805E-1,1.227722168E-1,-3.284759521E-1
4.734373595E1,5.067596436E-1,1.376800537E-1,-3.370056152E-1
4.734620787E1,4.992980957E-1,1.493988037E-1,-3.423309326E-1
4.734871032E1,4.950408936E-1,1.568603516E-1,-3.465881348E-1
4.735118224E1,4.907836914E-1,1.600494385E-1,-3.529815674E-1
4.735365416E1,4.865112305E-1,1.568603516E-1,-3.604431152E-1
4.735615660E1,4.875793457E-1,1.472778320E-1,-3.678894043E-1
4.735862853E1,4.875793457E-1,1.366119385E-1,-3.721618652E-1
4.736113097E1,4.897155762E-1,1.227722168E-1,-3.732299805E-1
4.736360289E1,4.939727783E-1,1.078491211E-1,-3.796081543E-1
4.736607482E1,5.014343262E-1,8.975219727E-2,-3.892059326E-1
4.736857726E1,5.067596436E-1,7.164001465E-2,-3.934631348E-1
4.737104918E1,5.120849609E-1,5.245971680E-2,-4.009246826E-1
4.737352111E1,5.205993652E-1,4.180908203E-2,-4.030456543E-1
4.737602355E1,5.312652588E-1,4.180908203E-2,-4.105072021E-1
4.737852599E1,5.408477783E-1,3.434753418E-2,-4.211578369E-1
4.738099791E1,5.472412109E-1,3.009033203E-2,-4.264831543E-1
