"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.755995290E1,1.384536743E0,2.261047363E-1,-2.126647949E0
1.756242483E1,1.373886108E0,2.516632080E-1,-2.095748901E0
1.756492727E1,1.362167358E0,2.751007080E-1,-2.070190430E0
1.756739919E1,1.346191406E0,2.910766602E-1,-2.039291382E0
1.756987112E1,1.338729858E0,3.113250732E-1,-2.010528564E0
1.757237356E1,1.328079224E0,3.241119385E-1,-1.981765747E0
1.757484548E1,1.316360474E0,3.368835449E-1,-1.953002930E0
1.757731741E1,1.304641724E0,3.432769775E-1,-1.923187256E0
1.757981985E1,1.292922974E0,3.486022949E-1,-1.893356323E0
1.758229177E1,1.281204224E0,3.539276123E-1,-1.864593506E0
1.758479421E1,1.271621704E0,3.464813232E-1,-1.834762573E0
1.758726614E1,1.262023926E0,3.390197754E-1,-1.803878784E0
1.758973806E1,1.252441406E0,3.315582275E-1,-1.774047852E0
1.759224050E1,1.243927002E0,3.177185059E-1,-1.746353149E0
1.759471243E1,1.231140137E0,2.985382080E-1,-1.716522217E0
1.759718435E1,1.216217041E0,2.761688232E-1,-1.686691284E0
1.759968679E1,1.206634521E0,2.463378906E-1,-1.657928467E0
1.760215872E1,1.189590454E0,2.165069580E-1,-1.631301880E0
1.760466116E1,1.175750732E0,1.845550537E-1,-1.602539062E0
1.760713308E1,1.155502319E0,1.462097168E-1,-1.572708130E0
1.760960500E1,1.142715454E0,1.078491211E-1,-1.545013428E0
1.761210744E1,1.128875732E0,6.204223633E-2,-1.519454956E0
1.761457937E1,1.102233887E0,1.837158203E-2,-1.497070312E0
1.761708181E1,1.083068848E0,-2.955627441E-2,-1.475769043E0
1.761955373E1,1.068145752E0,-7.003784180E-2,-1.448074341E0
1.762202566E1,1.044723511E0,-1.062622070E-1,-1.433166504E0
1.762452810E1,1.027679443E0,-1.371612549E-1,-1.418243408E0
1.762700002E1,1.009567261E0,-1.648559570E-1,-1.398010254E0
1.762947195E1,9.871978760E-1,-1.776275635E-1,-1.387359619E0
1.763197439E1,9.637603760E-1,-1.861572266E-1,-1.376708984E0
1.763444631E1,9.413909912E-1,-1.882934570E-1,-1.359664917E0
1.763694875E1,9.253997803E-1,-1.904144287E-1,-1.343673706E0
1.763942068E1,9.009094238E-1,-1.861572266E-1,-1.327697754E0
1.764189260E1,8.806610107E-1,-1.605834961E-1,-1.309585571E0
1.764439504E1,8.657531738E-1,-1.350250244E-1,-1.291473389E0
1.764686697E1,8.487091064E-1,-1.094512939E-1,-1.282958984E0
1.764933889E1,8.284606934E-1,-7.963562012E-2,-1.271240234E0
1.765184133E1,8.114166260E-1,-4.341125488E-2,-1.252059937E0
1.765431326E1,7.954406738E-1,-8.255004883E-3,-1.242477417E0
1.765678518E1,7.752075195E-1,2.690124512E-2,-1.232894897E0
1.765928762E1,7.560272217E-1,5.459594727E-2,-1.223297119E0
1.766175955E1,7.400512695E-1,8.654785156E-2,-1.209457397E0
1.766426199E1,7.198181152E-1,1.142425537E-1,-1.196670532E0
1.766673391E1,6.985015869E-1,1.366119385E-1,-1.176437378E0
1.766920583E1,6.825256348E-1,1.632537842E-1,-1.158325195E0
1.767170828E1,6.633453369E-1,1.802978516E-1,-1.141281128E0
1.767418020E1,6.452484131E-1,2.047882080E-1,-1.124237061E0
1.767665212E1,6.292572021E-1,2.197113037E-1,-1.103988647E0
1.767915456E1,6.068878174E-1,2.303619385E-1,-1.084823608E0
1.768162649E1,5.855865479E-1,2.410125732E-1,-1.062454224E0
1.768412893E1,5.664062500E-1,2.516632080E-1,-1.043273926E0
1.768660085E1,5.578918457E-1,2.601928711E-1,-1.019836426E0
1.768907278E1,5.344543457E-1,2.633819580E-1,-9.996032715E-1
1.769157522E1,5.120849609E-1,2.484741211E-1,-9.740295410E-1
1.769404714E1,4.961090088E-1,2.292938232E-1,-9.484710693E-1
1.769654958E1,4.758605957E-1,2.154541016E-1,-9.261016846E-1
1.769902151E1,4.588165283E-1,2.015991211E-1,-9.026641846E-1
1.770149343E1,4.417724609E-1,1.792297363E-1,-8.792266846E-1
1.770399587E1,4.268646240E-1,1.493988037E-1,-8.525848389E-1
1.770646780E1,4.108886719E-1,1.131896973E-1,-8.312835693E-1
1.770893972E1,3.970336914E-1,8.229064941E-2,-8.089141846E-1
1.771144216E1,3.778533936E-1,4.180908203E-2,-7.854766846E-1
1.771391409E1,3.597564697E-1,-2.929687500E-3,-7.631072998E-1
1.771641653E1,3.395080566E-1,-4.873657227E-2,-7.386016846E-1
1.771888845E1,3.160705566E-1,-8.815002441E-2,-7.119750977E-1
1.772136038E1,2.947692871E-1,-1.243743896E-1,-6.874694824E-1
1.772386282E1,2.713317871E-1,-1.605834961E-1,-6.651000977E-1
1.772633474E1,2.510986328E-1,-1.957397461E-1,-6.427307129E-1
1.772880666E1,2.265930176E-1,-2.202453613E-1,-6.267547607E-1
1.773130910E1,2.031555176E-1,-2.436828613E-1,-6.054534912E-1
1.773378103E1,1.850433350E-1,-2.532653809E-1,-5.809478760E-1
1.773625295E1,1.648101807E-1,-2.596588135E-1,-5.585784912E-1
1.773875540E1,1.403045654E-1,-2.617950439E-1,-5.362091064E-1
1.774122732E1,1.190032959E-1,-2.532653809E-1,-5.127716064E-1
1.774372976E1,9.663391113E-2,-2.341003418E-1,-4.882659912E-1
1.774620168E1,7.638549805E-2,-2.181091309E-1,-4.637756348E-1
1.774867361E1,5.722045898E-2,-1.968078613E-1,-4.382019043E-1
1.775117605E1,3.910827637E-2,-1.744384766E-1,-4.147644043E-1
1.775364797E1,2.313232422E-2,-1.520690918E-1,-3.870697021E-1
1.775611990E1,2.883911133E-3,-1.339569092E-1,-3.625640869E-1
1.775862234E1,-1.309204102E-2,-1.211700439E-1,-3.412628174E-1
1.776109426E1,-3.120422363E-2,-1.041259766E-1,-3.146362305E-1
1.776359670E1,-4.824829102E-2,-9.667968750E-2,-2.911987305E-1
1.776606863E1,-6.315612793E-2,-9.135437012E-2,-2.666931152E-1
1.776854055E1,-8.233642578E-2,-8.921813965E-2,-2.422027588E-1
1.777104299E1,-1.015014648E-1,-8.815002441E-2,-2.144927979E-1
1.777351492E1,-1.174926758E-1,-8.815002441E-2,-1.900024414E-1
1.777598684E1,-1.355895996E-1,-8.921813965E-2,-1.665649414E-1
1.777848928E1,-1.547698975E-1,-9.240722656E-2,-1.399230957E-1
1.778096120E1,-1.707458496E-1,-9.347534180E-2,-1.154327393E-1
1.778346365E1,-1.899261475E-1,-9.454345703E-2,-8.985900879E-2
1.778593557E1,-2.048339844E-1,-9.880065918E-2,-6.642150879E-2
1.778840749E1,-2.176208496E-1,-9.986877441E-2,-4.193115234E-2
1.779090994E1,-2.346649170E-1,-1.020050049E-1,-2.168273926E-2
1.779338186E1,-2.506408691E-1,-1.041259766E-1,2.822875977E-3
1.779585378E1,-2.644958496E-1,-1.030731201E-1,2.731323242E-2
1.779835623E1,-2.772827148E-1,-1.009368896E-1,4.861450195E-2
1.780082815E1,-2.890014648E-1,-9.561157227E-2,6.886291504E-2
1.780333059E1,-3.028411865E-1,-9.880065918E-2,9.336853027E-2
1.780580251E1,-3.156280518E-1,-9.347534180E-2,1.168060303E-1
1.780827444E1,-3.252105713E-1,-9.135437012E-2,1.381072998E-1
1.781077688E1,-3.379974365E-1,-8.389282227E-2,1.604766846E-1
1.781324880E1,-3.475799561E-1,-7.963562012E-2,1.849822998E-1
1.781572073E1,-3.561096191E-1,-7.749938965E-2,2.105407715E-1
1.781822317E1,-3.688964844E-1,-7.749938965E-2,2.350463867E-1
1.782069509E1,-3.795471191E-1,-7.536315918E-2,2.606048584E-1
1.782319753E1,-3.891296387E-1,-7.749938965E-2,2.829742432E-1
1.782566946E1,-3.976440430E-1,-9.028625488E-2,3.074798584E-1
1.782814138E1,-4.061737061E-1,-1.041259766E-1,3.362426758E-1
1.783064382E1,-4.168243408E-1,-1.190490723E-1,3.628692627E-1
1.783311575E1,-4.242858887E-1,-1.382141113E-1,3.895111084E-1
1.783561819E1,-4.274749756E-1,-1.595306396E-1,4.172058105E-1
1.783809011E1,-4.349365234E-1,-1.861572266E-1,4.459686279E-1
1.784056204E1,-4.445190430E-1,-2.127838135E-1,4.747314453E-1
1.784306448E1,-4.498443604E-1,-2.372894287E-1,5.045623779E-1
1.784553640E1,-4.583740234E-1,-2.639160156E-1,5.354461670E-1
1.784800832E1,-4.647674561E-1,-2.894897461E-1,5.620727539E-1
1.785051077E1,-4.690246582E-1,-3.182525635E-1,5.929718018E-1
1.785298269E1,-4.786071777E-1,-3.395538330E-1,6.185455322E-1
1.785545461E1,-4.860687256E-1,-3.629913330E-1,6.462402344E-1
1.785795706E1,-4.892578125E-1,-3.811035156E-1,6.750030518E-1
1.786042898E1,-4.977874756E-1,-4.045410156E-1,7.005615234E-1
1.786293142E1,-5.020446777E-1,-4.194488525E-1,7.293243408E-1
1.786540334E1,-5.084381104E-1,-4.300994873E-1,7.538299561E-1
1.786787527E1,-5.158996582E-1,-4.439544678E-1,7.740631104E-1
1.787037771E1,-5.158996582E-1,-4.556732178E-1,8.017578125E-1
1.787284963E1,-5.190887451E-1,-4.620666504E-1,8.273315430E-1
1.787532156E1,-5.222930908E-1,-4.663238525E-1,8.486328125E-1
1.787782400E1,-5.254821777E-1,-4.716491699E-1,8.710021973E-1
1.788029592E1,-5.276184082E-1,-4.727172852E-1,8.965759277E-1
1.788279836E1,-5.329437256E-1,-4.780426025E-1,9.189453125E-1
1.788527029E1,-5.393371582E-1,-4.791107178E-1,9.391784668E-1
1.788774221E1,-5.414581299E-1,-4.780426025E-1,9.636840820E-1
1.789024465E1,-5.457305908E-1,-4.759063721E-1,9.860534668E-1
1.789271658E1,-5.489196777E-1,-4.748382568E-1,1.005233765E0
1.789518850E1,-5.510559082E-1,-4.716491699E-1,1.025466919E0
1.789769094E1,-5.553131104E-1,-4.705810547E-1,1.047836304E0
1.790016287E1,-5.606384277E-1,-4.599304199E-1,1.067016602E0
1.790266531E1,-5.680999756E-1,-4.503479004E-1,1.087249756E0
1.790513723E1,-5.691528320E-1,-4.396972656E-1,1.108566284E0
1.790760915E1,-5.691528320E-1,-4.290313721E-1,1.133056641E0
1.791011160E1,-5.766143799E-1,-4.194488525E-1,1.154373169E0
1.791258352E1,-5.808715820E-1,-4.098663330E-1,1.175674438E0
1.791505544E1,-5.861968994E-1,-4.013366699E-1,1.195907593E0
1.791755788E1,-5.894012451E-1,-4.002685547E-1,1.218276978E0
1.792002981E1,-5.979156494E-1,-3.970794678E-1,1.243850708E0
1.792253225E1,-6.064453125E-1,-4.002685547E-1,1.270477295E0
1.792500417E1,-6.160278320E-1,-4.034729004E-1,1.293914795E0
1.792747610E1,-6.234893799E-1,-4.055938721E-1,1.315216064E0
1.792997854E1,-6.320037842E-1,-4.151916504E-1,1.342910767E0
1.793245046E1,-6.447906494E-1,-4.247741699E-1,1.368484497E0
1.793492239E1,-6.575775146E-1,-4.322357178E-1,1.391921997E0
1.793742483E1,-6.682281494E-1,-4.428863525E-1,1.417480469E0
1.793989675E1,-6.810150146E-1,-4.546051025E-1,1.441986084E0
1.794239919E1,-6.959228516E-1,-4.673919678E-1,1.467559814E0
1.794487112E1,-7.087097168E-1,-4.759063721E-1,1.492050171E0
1.794734304E1,-7.193603516E-1,-4.812316895E-1,1.516555786E0
1.794984548E1,-7.310791016E-1,-4.854888916E-1,1.538925171E0
1.795231741E1,-7.438659668E-1,-4.908294678E-1,1.564498901E0
1.795478933E1,-7.523803711E-1,-4.961547852E-1,1.590057373E0
1.795729177E1,-7.640991211E-1,-4.972076416E-1,1.612426758E0
1.795976370E1,-7.768859863E-1,-4.929504395E-1,1.635864258E0
1.796226614E1,-7.886047363E-1,-5.004119873E-1,1.658233643E0
1.796473806E1,-8.024597168E-1,-4.993438721E-1,1.681671143E0
1.796720998E1,-8.120422363E-1,-4.982757568E-1,1.702972412E0
1.796971243E1,-8.258819580E-1,-5.025329590E-1,1.725341797E0
1.797218435E1,-8.365478516E-1,-5.014801025E-1,1.743453979E0
1.797468679E1,-8.493194580E-1,-5.025329590E-1,1.763702393E0
1.797715872E1,-8.663635254E-1,-4.972076416E-1,1.782867432E0
1.797963064E1,-8.802185059E-1,-4.950866699E-1,1.805236816E0
1.798213308E1,-8.898010254E-1,-4.908294678E-1,1.826553345E0
1.798460500E1,-9.057769775E-1,-4.940185547E-1,1.841461182E0
1.798707693E1,-9.153747559E-1,-4.918823242E-1,1.859573364E0
1.798957937E1,-9.292144775E-1,-4.918823242E-1,1.877685547E0
1.799205129E1,-9.430694580E-1,-4.886932373E-1,1.896850586E0
1.799452322E1,-9.505310059E-1,-4.876251221E-1,1.917098999E0
1.799702566E1,-9.633026123E-1,-4.897613525E-1,1.934143066E0
1.799949758E1,-9.771575928E-1,-4.886932373E-1,1.955444336E0
1.800200002E1,-9.888763428E-1,-4.897613525E-1,1.974624634E0
1.800447195E1,-1.002716064E0,-4.929504395E-1,1.991668701E0
1.800694387E1,-1.013381958E0,-4.918823242E-1,2.010833740E0
1.800944631E1,-1.026153564E0,-4.918823242E-1,2.030014038E0
1.801191824E1,-1.038940430E0,-4.950866699E-1,2.044921875E0
1.801439016E1,-1.051727295E0,-4.950866699E-1,2.066238403E0
1.801689260E1,-1.064514160E0,-5.014801025E-1,2.089675903E0
1.801936452E1,-1.074096680E0,-5.068054199E-1,2.103515625E0
1.802186697E1,-1.084747314E0,-5.121307373E-1,2.118423462E0
1.802433889E1,-1.092208862E0,-5.217132568E-1,2.136535645E0
1.802681081E1,-1.103927612E0,-5.281066895E-1,2.155715942E0
1.802931326E1,-1.113510132E0,-5.323638916E-1,2.171691895E0
1.803178518E1,-1.120971680E0,-5.419616699E-1,2.189804077E0
1.803428762E1,-1.130554199E0,-5.515441895E-1,2.206848145E0
1.803675955E1,-1.136947632E0,-5.590057373E-1,2.223892212E0
1.803923147E1,-1.142272949E0,-5.749816895E-1,2.240936279E0
1.804173391E1,-1.150787354E0,-5.888214111E-1,2.259048462E0
1.804420583E1,-1.160385132E0,-5.973510742E-1,2.272888184E0
1.804667776E1,-1.161453247E0,-6.101379395E-1,2.282485962E0
1.804918020E1,-1.166778564E0,-6.218566895E-1,2.297393799E0
1.805165212E1,-1.171035767E0,-6.335754395E-1,2.312301636E0
1.805415456E1,-1.176361084E0,-6.463470459E-1,2.325088501E0
1.805662649E1,-1.178497314E0,-6.612701416E-1,2.342132568E0
1.805909841E1,-1.179550171E0,-6.729888916E-1,2.350662231E0
1.806160085E1,-1.174224854E0,-6.804351807E-1,2.365570068E0
1.806407278E1,-1.169967651E0,-6.921539307E-1,2.381546021E0
1.806657522E1,-1.172103882E0,-7.060089111E-1,2.396469116E0
1.806904714E1,-1.166778564E0,-7.241210938E-1,2.413513184E0
1.807151907E1,-1.159317017E0,-7.411651611E-1,2.428421021E0
1.807399099E1,-1.157180786E0,-7.646026611E-1,2.443328857E0
1.807649343E1,-1.148666382E0,-7.869720459E-1,2.460372925E0
1.807896536E1,-1.142272949E0,-8.072052002E-1,2.475296021E0
1.808146780E1,-1.138015747E0,-8.327789307E-1,2.492340088E0
1.808393972E1,-1.125228882E0,-8.594055176E-1,2.511520386E0
1.808641165E1,-1.114578247E0,-8.881683350E-1,2.526428223E0
1.808891409E1,-1.109252930E0,-9.179992676E-1,2.545608521E0
1.809138601E1,-1.097534180E0,-9.456939697E-1,2.561584473E0
1.809388845E1,-1.084747314E0,-9.744567871E-1,2.581817627E0
1.809636038E1,-1.074096680E0,-1.003219604E0,2.599929810E0
1.809883230E1,-1.059173584E0,-1.035171509E0,2.619110107E0
1.810133474E1,-1.049591064E0,-1.066070557E0,2.638275146E0
1.810380666E1,-1.043197632E0,-1.101226807E0,2.663848877E0
1.810627859E1,-1.029357910E0,-1.136367798E0,2.685150146E0
1.810878103E1,-1.022964478E0,-1.168334961E0,2.709655762E0
1.811125295E1,-1.018707275E0,-1.199218750E0,2.730957031E0
1.811372488E1,-1.011245728E0,-1.231185913E0,2.750137329E0
1.811622732E1,-1.004852295E0,-1.262069702E0,2.778900146E0
1.811869924E1,-1.001663208E0,-1.291900635E0,2.804458618E0
1.812120168E1,-1.003784180E0,-1.315338135E0,2.828964233E0
1.812367361E1,-1.004852295E0,-1.339843750E0,2.855590820E0
1.812614553E1,-1.005920410E0,-1.359008789E0,2.882232666E0
1.812864797E1,-1.010177612E0,-1.376052856E0,2.907791138E0
1.813111990E1,-1.015502930E0,-1.393096924E0,2.933364868E0
1.813362234E1,-1.018707275E0,-1.408020020E0,2.961059570E0
1.813609426E1,-1.022964478E0,-1.421859741E0,2.984497070E0
1.813856619E1,-1.025085449E0,-1.429321289E0,3.012191772E0
1.814106863E1,-1.033615112E0,-1.431457520E0,3.034561157E0
1.814354055E1,-1.043197632E0,-1.436782837E0,3.060119629E0
1.814601248E1,-1.049591064E0,-1.438903809E0,3.082489014E0
1.814851492E1,-1.058120728E0,-1.434646606E0,3.109130859E0
1.815098684E1,-1.064514160E0,-1.429321289E0,3.133621216E0
1.815348928E1,-1.067703247E0,-1.428253174E0,3.153869629E0
1.815596120E1,-1.077285767E0,-1.416534424E0,3.176239014E0
1.815843313E1,-1.091140747E0,-1.406951904E0,3.198608398E0
1.816093557E1,-1.091140747E0,-1.399490356E0,3.219909668E0
1.816340749E1,-1.100723267E0,-1.380325317E0,3.229507446E0
1.816587942E1,-1.108184814E0,-1.335571289E0,3.244415283E0
1.816838186E1,-1.110321045E0,-1.301483154E0,3.272109985E0
1.817085378E1,-1.123092651E0,-1.310012817E0,3.295547485E0
1.817335623E1,-1.134811401E0,-1.333450317E0,3.322174072E0
1.817582815E1,-1.142272949E0,-1.350494385E0,3.352005005E0
1.817830007E1,-1.148666382E0,-1.357940674E0,3.379699707E0
1.818080251E1,-1.155059814E0,-1.365402222E0,3.404205322E0
1.818327444E1,-1.162506104E0,-1.374984741E0,3.430831909E0
1.818574636E1,-1.168899536E0,-1.383514404E0,3.453201294E0
1.818824880E1,-1.180618286E0,-1.399490356E0,3.481964111E0
1.819072073E1,-1.192337036E0,-1.418670654E0,3.511795044E0
1.819322317E1,-1.210449219E0,-1.443176270E0,3.541625977E0
1.819569509E1,-1.225357056E0,-1.472991943E0,3.572509766E0
1.819816702E1,-1.242401123E0,-1.504959106E0,3.602340698E0
1.820066946E1,-1.256256104E0,-1.541168213E0,3.634307861E0
1.820314138E1,-1.274368286E0,-1.577392578E0,3.658798218E0
1.820564382E1,-1.292480469E0,-1.596572876E0,3.675842285E0
1.820811575E1,-1.308456421E0,-1.611480713E0,3.708877563E0
1.821058767E1,-1.328689575E0,-1.655151367E0,3.741897583E0
1.821309011E1,-1.344665527E0,-1.722274780E0,3.773849487E0
1.821556204E1,-1.359588623E0,-1.788314819E0,3.807937622E0
1.821803396E1,-1.373428345E0,-1.850097656E0,3.842025757E0
1.822053640E1,-1.383026123E0,-1.915084839E0,3.867599487E0
1.822300832E1,-1.390472412E0,-1.967285156E0,3.889968872E0
1.822548025E1,-1.401138306E0,-2.010955811E0,3.917663574E0
1.822798269E1,-1.405395508E0,-2.047180176E0,3.942169189E0
1.823045461E1,-1.412841797E0,-2.083389282E0,3.966659546E0
1.823295706E1,-1.420303345E0,-2.121749878E0,3.987976074E0
1.823542898E1,-1.425628662E0,-2.153701782E0,4.013534546E0
1.823790090E1,-1.427764893E0,-2.178207397E0,4.039108276E0
1.824040334E1,-1.429885864E0,-2.202697754E0,4.061477661E0
1.824287527E1,-1.435226440E0,-2.222946167E0,4.082778931E0
1.824534719E1,-1.437347412E0,-2.246383667E0,4.096633911E0
1.824784963E1,-1.439483643E0,-2.265548706E0,4.119003296E0
1.825032156E1,-1.445877075E0,-2.279403687E0,4.136047363E0
1.825282400E1,-1.442672729E0,-2.282592773E0,4.148818970E0
1.825529592E1,-1.441604614E0,-2.279403687E0,4.163742065E0
1.825776785E1,-1.434158325E0,-2.267684937E0,4.174392700E0
1.826027029E1,-1.420303345E0,-2.258102417E0,4.182907104E0
1.826274221E1,-1.410720825E0,-2.238922119E0,4.192504883E0
1.826521414E1,-1.402191162E0,-2.226135254E0,4.201019287E0
1.826771658E1,-1.391540527E0,-2.211227417E0,4.211669922E0
1.827018850E1,-1.386215210E0,-2.213348389E0,4.216995239E0
1.827269094E1,-1.380889893E0,-2.204833984E0,4.223388672E0
1.827516287E1,-1.364913940E0,-2.193115234E0,4.230850220E0
1.827763479E1,-1.351058960E0,-2.178207397E0,4.232986450E0
1.828013723E1,-1.334014893E0,-2.171813965E0,4.239364624E0
1.828260915E1,-1.315902710E0,-2.170745850E0,4.242568970E0
1.828508108E1,-1.295669556E0,-2.167541504E0,4.245758057E0
1.828758352E1,-1.275436401E0,-2.168609619E0,4.248962402E0
1.829005544E1,-1.256256104E0,-2.178207397E0,4.245758057E0
1.829255788E1,-1.233886719E0,-2.171813965E0,4.228713989E0
1.829502981E1,-1.210449219E0,-2.149444580E0,4.218063354E0
1.829750173E1,-1.189147949E0,-2.144119263E0,4.228713989E0
1.830000417E1,-1.167831421E0,-2.178207397E0,4.237243652E0
1.830247610E1,-1.148666382E0,-2.233596802E0,4.241500854E0
1.830494802E1,-1.126296997E0,-2.287918091E0,4.248962402E0
1.830745046E1,-1.096466064E0,-2.351837158E0,4.258544922E0
1.830992239E1,-1.075164795E0,-2.411499023E0,4.267074585E0
1.831242483E1,-1.050659180E0,-2.459426880E0,4.272399902E0
1.831489675E1,-1.020828247E0,-2.499908447E0,4.274520874E0
1.831736868E1,-9.909973145E-1,-2.552108765E0,4.281982422E0
1.831987112E1,-9.622344971E-1,-2.613891602E0,4.287307739E0
1.832234304E1,-9.345397949E-1,-2.671417236E0,4.297958374E0
1.832481496E1,-9.057769775E-1,-2.725753784E0,4.306488037E0
1.832731741E1,-8.780822754E-1,-2.786468506E0,4.311813354E0
1.832978933E1,-8.557128906E-1,-2.847183228E0,4.326721191E0
1.833229177E1,-8.312072754E-1,-2.905776978E0,4.340576172E0
1.833476370E1,-8.152313232E-1,-2.963302612E0,4.354415894E0
1.833723562E1,-7.960662842E-1,-3.009109497E0,4.372528076E0
1.833973806E1,-7.800750732E-1,-3.053848267E0,4.389572144E0
1.834220998E1,-7.683563232E-1,-3.090072632E0,4.409820557E0
1.834468191E1,-7.523803711E-1,-3.114562988E0,4.431121826E0
1.834718435E1,-7.406616211E-1,-3.132675171E0,4.451354980E0
1.834965627E1,-7.246856689E-1,-3.140136719E0,4.468399048E0
1.835215872E1,-7.108459473E-1,-3.138000488E0,4.486511230E0
1.835463064E1,-6.991271973E-1,-3.136932373E0,4.508880615E0
1.835710256E1,-6.842041016E-1,-3.123092651E0,4.528060913E0
1.835960500E1,-6.724853516E-1,-3.110305786E0,4.550430298E0
1.836207693E1,-6.650390625E-1,-3.094329834E0,4.575988770E0
1.836454885E1,-6.629028320E-1,-3.074081421E0,4.601562500E0
1.836705129E1,-6.607666016E-1,-3.055984497E0,4.629257202E0
1.836952322E1,-6.639709473E-1,-3.037872314E0,4.660156250E0
1.837202566E1,-6.671600342E-1,-3.016571045E0,4.687850952E0
1.837449758E1,-6.746215820E-1,-2.995254517E0,4.718734741E0
1.837696951E1,-6.778106689E-1,-2.980346680E0,4.748565674E0
1.837947195E1,-6.842041016E-1,-2.961166382E0,4.778396606E0
1.838194387E1,-6.905975342E-1,-2.948394775E0,4.805023193E0
1.838441580E1,-6.948547363E-1,-2.933471680E0,4.831665039E0
1.838691824E1,-6.991271973E-1,-2.923889160E0,4.862548828E0
1.838939016E1,-7.001800537E-1,-2.914306641E0,4.889190674E0
1.839189260E1,-7.012481689E-1,-2.903640747E0,4.912612915E0
1.839436452E1,-7.001800537E-1,-2.902587891E0,4.933929443E0
1.839683645E1,-6.980590820E-1,-2.904708862E0,4.957366943E0
1.839933889E1,-6.991271973E-1,-2.914306641E0,4.973342896E0
1.840181081E1,-6.959228516E-1,-2.911102295E0,4.966949463E0
1.840431326E1,-6.980590820E-1,-2.881271362E0,4.974411011E0
1.840678518E1,-6.980590820E-1,-2.872756958E0,5.003173828E0
1.840925710E1,-6.969909668E-1,-2.906845093E0,5.034057617E0
1.841175955E1,-6.927337646E-1,-2.956909180E0,5.056427002E0
1.841423147E1,-6.927337646E-1,-3.017623901E0,5.068145752E0
1.841673391E1,-6.905975342E-1,-3.064498901E0,5.080932617E0
1.841920583E1,-6.916656494E-1,-3.092193604E0,5.091583252E0
1.842167776E1,-6.959228516E-1,-3.103912354E0,5.102233887E0
1.842414968E1,-7.033843994E-1,-3.109237671E0,5.121414185E0
1.842665212E1,-7.076416016E-1,-3.111373901E0,5.135253906E0
1.842912405E1,-7.108459473E-1,-3.104980469E0,5.146972656E0
1.843162649E1,-7.204284668E-1,-3.089004517E0,5.152297974E0
1.843409841E1,-7.236175537E-1,-3.060241699E0,5.157623291E0
1.843657034E1,-7.289428711E-1,-3.021896362E0,5.154434204E0
1.843907278E1,-7.300109863E-1,-2.973953247E0,5.145904541E0
1.844154470E1,-7.321472168E-1,-2.918563843E0,5.134201050E0
1.844401662E1,-7.364044189E-1,-2.862106323E0,5.122482300E0
1.844651907E1,-7.374725342E-1,-2.802444458E0,5.104370117E0
1.844899099E1,-7.364044189E-1,-2.743850708E0,5.084121704E0
1.845149343E1,-7.342681885E-1,-2.679946899E0,5.067077637E0
